Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,RAJASTHAN,Jalore,7,DEV JI PATEL,BJP,0,10th Pass,32,"Rs 1,12,61,830 ~ 1 Crore+",Rs 0 ~,Yes
2009,RAJASTHAN,Jalore,1,BAGDA RAM,IND,0,8th Pass,54,"Rs 2,43,000 ~ 2 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,2,BHANWAR LAL WAGHELA,IND,0,12th Pass,29,"Rs 25,000 ~ 25 Thou+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,3,BUTA SINGH,IND,0,Doctorate,74,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,4,CHHAGAN LAL,IJP,0,Literate,52,"Rs 3,75,000 ~ 3 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,5,CHHAGAN LAL MEGHWAL,IND,0,10th Pass,33,"Rs 3,90,000 ~ 3 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,6,CHHAGAN mali,IND,0,5th Pass,35,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,8,DINESH KUMAR,LJP,0,10th Pass,65,"Rs 1,09,78,584 ~ 1 Crore+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,9,GANGA SINGH,SP,0,10th Pass,32,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,10,GOPAL RAM,IND,1,5th Pass,30,"Rs 34,42,000 ~ 34 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,11,HAZARIMAL,IND,0,8th Pass,63,"Rs 1,85,000 ~ 1 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,12,MAGARAM,BSP,0,12th Pass,37,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,13,MUKESH SUNDESHA,IND,0,Graduate,27,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,14,NANDA DEVI,Rajasthan Vikas Party,1,Not Given,36,"Rs 9,05,000 ~ 9 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,15,POKRA RAM,IND,0,5th Pass,60,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,16,PRABHU SINGH,IND,0,12th Pass,41,"Rs 17,20,000 ~ 17 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,17,RAMDAV ACHHARIYA,IND,0,Literate,64,"Rs 9,11,000 ~ 9 Lacs+",Rs 0 ~,No
2009,RAJASTHAN,Jalore,18,SAKAJI MEGHWAL,IND,0,Literate,63,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,19,SANDHYA,INC,0,12th Pass,42,"Rs 92,30,028 ~ 92 Lacs+","Rs 5,55,000 ~ 5 Lacs+",No
2009,RAJASTHAN,Jalore,20,SHANTI PARMAR,IND,0,10th Pass,48,"Rs 15,77,853 ~ 15 Lacs+","Rs 2,90,430 ~ 2 Lacs+",No
2009,RAJASTHAN,Jalore,21,SUKHRAJ,IND,0,Not Given,66,Not Available,Not Available,No
2009,RAJASTHAN,Jalore,22,VIKRANT SEXENA,IND,0,Graduate Professional,45,"Rs 27,29,000 ~ 27 Lacs+","Rs 8,46,590 ~ 8 Lacs+",No
