Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,TAMIL NADU,SALEM,11,Pannerselvam.v,AIADMK,0,Graduate Professional,55,"Rs 3,22,68,097 ~ 3 Crore+","Rs 2,53,282 ~ 2 Lacs+",Yes
2014,TAMIL NADU,SALEM,1,Abdul Wahid I,IND,0,Post Graduate,31,"Rs 1,800 ~ 1 Thou+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,2,Arumugam M,IND,0,10th Pass,73,"Rs 1,10,75,983 ~ 1 Crore+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,3,Chinnusamy N,IND,0,5th Pass,47,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,4,Govindaraju K,IND,0,8th Pass,37,"Rs 17,45,550 ~ 17 Lacs+","Rs 78,214 ~ 78 Thou+",No
2014,TAMIL NADU,SALEM,5,Kandasamy R,IND,0,10th Pass,62,"Rs 31,000 ~ 31 Thou+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,6,Kuppayee R,IND,0,12th Pass,35,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,7,M Ahamed Shahjahan,IND,0,Post Graduate,45,"Rs 41,00,000 ~ 41 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,8,Mass Ganesh A,Thrinamool Tamil Nadu Congress,0,10th Pass,53,"Rs 2,75,100 ~ 2 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,9,Nandakumar G,IND,0,Others,38,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,10,Panneerselvam N,IND,1,8th Pass,39,"Rs 11,35,000 ~ 11 Lacs+","Rs 4,25,000 ~ 4 Lacs+",No
2014,TAMIL NADU,SALEM,12,Prakasam R,IND,0,12th Pass,34,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,13,R Venkatesan,RPI(A),0,5th Pass,29,"Rs 1,75,000 ~ 1 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,14,Raja A,IND,1,8th Pass,47,"Rs 19,71,000 ~ 19 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,15,Rajakannu A,IND,0,8th Pass,31,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,16,Rangarajan Mohan Kumaramangalam,INC,0,Post Graduate,35,"Rs 24,02,04,511 ~ 24 Crore+","Rs 2,62,29,574 ~ 2 Crore+",No
2014,TAMIL NADU,SALEM,17,Sakthivel S,IND,0,8th Pass,45,"Rs 31,00,000 ~ 31 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,18,Satheesh Kumar E,AAP,0,Post Graduate,39,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,19,Senthil Kumar M,IND,0,Graduate,35,"Rs 1,49,900 ~ 1 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,20,Shanmugam G,Makkal Manadu Katchi,0,8th Pass,44,"Rs 25,000 ~ 25 Thou+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,21,Sudhish L K,DMDK,6,Graduate,47,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,22,Thiagarajan K,IND,0,12th Pass,40,"Rs 8,56,000 ~ 8 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2014,TAMIL NADU,SALEM,23,Umarani S W/o Sivakumar,IND,0,8th Pass,41,"Rs 7,30,000 ~ 7 Lacs+",Rs 0 ~,No
2014,TAMIL NADU,SALEM,24,Umarani. S W/o Selvaraj,DMK,0,Post Graduate,54,Not Available,Not Available,No
2014,TAMIL NADU,SALEM,25,Vinayagamoorthi T,BSP,0,10th Pass,39,"Rs 1,97,000 ~ 1 Lacs+",Rs 0 ~,No
