Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,KARNATAKA,Chitradurga,5,JANARDHANA SWAMY,BJP,0,Post Graduate,41,"Rs 2,28,36,000 ~ 2 Crore+",Rs 0 ~,Yes
2009,KARNATAKA,Chitradurga,1,B SUJATHA,IND,0,Not Given,33,"Rs 20,000 ~ 20 Thou+","Rs 3,00,000 ~ 3 Lacs+",No
2009,KARNATAKA,Chitradurga,2,B THIPPESWAMY,INC,0,Doctorate,37,"Rs 10,88,000 ~ 10 Lacs+","Rs 1,60,000 ~ 1 Lacs+",No
2009,KARNATAKA,Chitradurga,3,GANESHA,IND,0,Not Given,48,Not Available,Not Available,No
2009,KARNATAKA,Chitradurga,4,HANUMANTHAPPA TEGNOOR,IND,0,Graduate,59,"Rs 1,82,39,203 ~ 1 Crore+","Rs 4,11,158 ~ 4 Lacs+",No
2009,KARNATAKA,Chitradurga,6,K H DURGASIMHA,IND,0,Not Given,61,Not Available,Not Available,No
2009,KARNATAKA,Chitradurga,7,M JAYANNA,BSP,0,12th Pass,58,"Rs 8,12,300 ~ 8 Lacs+",Rs 0 ~,No
2009,KARNATAKA,Chitradurga,8,M KUMBHAIAH,IND,0,Post Graduate,54,"Rs 55,42,146 ~ 55 Lacs+","Rs 15,00,000 ~ 15 Lacs+",No
2009,KARNATAKA,Chitradurga,9,M RATHNAKAR,JD(S),0,Not Given,42,Not Available,Not Available,No
2009,KARNATAKA,Chitradurga,10,RAMACHANDRA,IND,0,Post Graduate,49,"Rs 5,43,000 ~ 5 Lacs+",Rs 0 ~,No
2009,KARNATAKA,Chitradurga,11,SHASHISHEKAR NAIK,RJD,0,Graduate,46,"Rs 94,00,000 ~ 94 Lacs+",Rs 0 ~,No
