Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,JHARKHAND,RAJMAHAL,14,Vijay Kumar Hansdak,JMM,0,10th Pass,36,"Rs 1,29,19,555 ~ 1 Crore+","Rs 27,43,560 ~ 27 Lacs+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12723
2019,JHARKHAND,RAJMAHAL,1,Baidhnath Pahadiya,BSP,0,8th Pass,31,"Rs 18,54,160 ~ 18 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14101
2019,JHARKHAND,RAJMAHAL,2,Barnad Hembrom,IND,0,Graduate Professional,56,"Rs 32,32,000 ~ 32 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14102
2019,JHARKHAND,RAJMAHAL,3,Christopher Murmu,IND,0,12th Pass,30,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14103
2019,JHARKHAND,RAJMAHAL,4,Gopin Soren,CPI(M),0,Graduate,56,"Rs 24,02,310 ~ 24 Lacs+","Rs 10,000 ~ 10 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12992
2019,JHARKHAND,RAJMAHAL,5,Hemlal Murmu,BJP,0,Graduate,63,"Rs 5,69,91,946 ~ 5 Crore+","Rs 1,75,88,570 ~ 1 Crore+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12993
2019,JHARKHAND,RAJMAHAL,6,Mahashay Tudu,Hindusthan Nirman Dal,0,8th Pass,36,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12994
2019,JHARKHAND,RAJMAHAL,7,Mahendra Hansda,IND,11,10th Pass,43,"Rs 59,87,000 ~ 59 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14100
2019,JHARKHAND,RAJMAHAL,8,Mahesh Pahadiya,IND,0,Literate,48,"Rs 10,48,500 ~ 10 Lacs+","Rs 25,000 ~ 25 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14096
2019,JHARKHAND,RAJMAHAL,9,Mandal Hansda,IND,0,12th Pass,65,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14097
2019,JHARKHAND,RAJMAHAL,10,Mangal Marandi,IND,0,5th Pass,34,"Rs 1,71,000 ~ 1 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14098
2019,JHARKHAND,RAJMAHAL,11,Mary Nisha Hansdak,Bahujan Mukti Party,0,12th Pass,35,"Rs 6,03,000 ~ 6 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12995
2019,JHARKHAND,RAJMAHAL,12,Monika Kisku,AITC,0,Graduate,32,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=14099
2019,JHARKHAND,RAJMAHAL,13,Neeraj Hembrom,AIFB,0,Graduate,44,"Rs 2,35,88,789 ~ 2 Crore+","Rs 25,08,000 ~ 25 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12996
