Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,BIHAR,DARBHANGA,8,Kirti Azad,BJP,4,Graduate,55,"Rs 2,85,31,267 ~ 2 Crore+","Rs 4,31,860 ~ 4 Lacs+",Yes
2014,BIHAR,DARBHANGA,1,Brahmadeo Prasad Karyee,Bajjikanchal Vikas Party,0,Doctorate,61,"Rs 43,28,327 ~ 43 Lacs+","Rs 9,19,512 ~ 9 Lacs+",No
2014,BIHAR,DARBHANGA,2,Colonel Lakshmeshwar Mishra,CPI(ML)L,0,Graduate Professional,55,"Rs 1,54,06,445 ~ 1 Crore+","Rs 20,79,445 ~ 20 Lacs+",No
2014,BIHAR,DARBHANGA,3,"Durganand Mahavir Nayak,",BSP,2,Post Graduate,42,Not Available,Not Available,No
2014,BIHAR,DARBHANGA,4,"Faizal Ahmad,",Janta Dal Rashtravadi,0,Graduate,28,"Rs 60,000 ~ 60 Thou+",Rs 0 ~,No
2014,BIHAR,DARBHANGA,5,Hriday Narayun Yadav,CPI(M),2,8th Pass,72,"Rs 73,63,000 ~ 73 Lacs+","Rs 51,576 ~ 51 Thou+",No
2014,BIHAR,DARBHANGA,6,Jainath,Bahujan Mukti Party,0,10th Pass,33,Not Available,Not Available,No
2014,BIHAR,DARBHANGA,7,Kedar Kumar Keshav,SHS,0,Post Graduate,46,"Rs 83,66,241 ~ 83 Lacs+",Rs 0 ~,No
2014,BIHAR,DARBHANGA,9,Krishna Kumar Paswan,IND,0,Graduate,29,Not Available,Not Available,No
2014,BIHAR,DARBHANGA,10,Md. Ali Ashraf Fatmi,RJD,0,Post Graduate,60,"Rs 1,60,36,505 ~ 1 Crore+",Rs 0 ~,No
2014,BIHAR,DARBHANGA,11,Prabhat Ranjan Das,AAP,0,Doctorate,56,"Rs 36,46,42,463 ~ 36 Crore+",Rs 0 ~,No
2014,BIHAR,DARBHANGA,12,Pradeep Paswan,IND,1,12th Pass,38,Not Available,Not Available,No
2014,BIHAR,DARBHANGA,13,Praveen Kumar Jha,IND,0,Post Graduate,41,"Rs 1,15,58,930 ~ 1 Crore+",Rs 0 ~,No
2014,BIHAR,DARBHANGA,14,"Sadre Alam Khan,",Akhil Bhartiya Mithila Party,0,10th Pass,65,"Rs 17,26,698 ~ 17 Lacs+",Rs 0 ~,No
2014,BIHAR,DARBHANGA,15,Sanjay Kumar Jha,JD(U),0,Post Graduate,46,Not Available,Not Available,No
