Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,CHHATTISGARH,RAIPUR,6,Brijmohan Agrawal,BJP,0,Post Graduate,64,Not Available,Not Available,Yes
2024,CHHATTISGARH,RAIPUR,1,Amarnath Chandrakar,IND,0,10th Pass,71,"Rs 1,84,61,255 ~ 1 Crore+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,2,Anil Mahobia,Right to Recall Party,0,Not Given,62,"Rs 2,38,24,002 ~ 2 Crore+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,3,Ashish Kumar Tiwari,Aap Sabki Apni Party,1,Graduate,32,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,4,Bhanjan Jangade (Advocate),Bharatiya Bahujan Congress,0,Graduate Professional,50,"Rs 5,40,000 ~ 5 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,5,Bodhan Lal Farikar,IND,0,12th Pass,45,"Rs 10,08,98,983 ~ 10 Crore+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,7,Daya Shanker Nishad,Bhartiya Shakti Chetna Party,0,Post Graduate,65,"Rs 67,70,959 ~ 67 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,8,Dr. Omprakash Sahu,IND,0,Doctorate,46,"Rs 51,00,000 ~ 51 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,9,Engi. Bhanu Pratap Tande,IND,0,Others,36,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,10,Engr. Lal Bahadur Yadav,Gondvana Gantantra Party,0,Post Graduate,52,"Rs 1,41,29,090 ~ 1 Crore+","Rs 19,48,879 ~ 19 Lacs+",No
2024,CHHATTISGARH,RAIPUR,11,Hira Nand Nagwani (Ashok Bhaiya),Republican Party of India (A),1,12th Pass,54,"Rs 86,00,000 ~ 86 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,12,Lakhamoo Ram Tandon,Rashtriya Jansabha Party,0,Post Graduate,49,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,13,Mamta Rani Sahu,BSP,0,12th Pass,35,"Rs 15,25,211 ~ 15 Lacs+","Rs 10,00,000 ~ 10 Lacs+",No
2024,CHHATTISGARH,RAIPUR,14,Manoj Verma,IND,0,10th Pass,39,"Rs 23,00,000 ~ 23 Lacs+","Rs 1,90,000 ~ 1 Lacs+",No
2024,CHHATTISGARH,RAIPUR,15,Mo. Amin,Bhrashtachar Mukti Morcha,0,10th Pass,32,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,16,Mo. Imran Khan,IND,0,8th Pass,36,"Rs 37,000 ~ 37 Thou+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,17,Mo. Nasir,IND,0,8th Pass,44,"Rs 3,59,000 ~ 3 Lacs+","Rs 1,64,000 ~ 1 Lacs+",No
2024,CHHATTISGARH,RAIPUR,18,Nandni Nayak,IND,0,Literate,44,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,19,Neeraj Saini Pujari,Dhoom Sena,0,Graduate Professional,50,"Rs 1,83,60,451 ~ 1 Crore+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,20,Nuri Khan,IND,0,12th Pass,36,"Rs 7,01,000 ~ 7 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,21,Pilaram Anant,Sunder Samaj Party,0,8th Pass,57,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,22,Pitambar Jangde,Aazad Samaj Party (Kanshi Ram),0,12th Pass,45,"Rs 3,79,00,000 ~ 3 Crore+","Rs 6,00,000 ~ 6 Lacs+",No
2024,CHHATTISGARH,RAIPUR,23,Pravin Jain,IND,0,10th Pass,59,"Rs 56,30,123 ~ 56 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,24,Pravishant Saloman,IND,0,Post Graduate,48,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,25,Radheshwari Gaikwad,IND,0,12th Pass,46,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,26,Rajesh Dhruv,IND,0,8th Pass,46,"Rs 9,88,000 ~ 9 Lacs+","Rs 14,170 ~ 14 Thou+",No
2024,CHHATTISGARH,RAIPUR,27,Ram Prasad Prajapati,IND,0,10th Pass,53,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,28,Ramkrishna Verma,IND,0,8th Pass,65,Nil,Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,29,Rohit Kumar Patil,IND,0,8th Pass,52,"Rs 20,79,000 ~ 20 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,30,Savita Shailendra Banjare,Shakti Sena (Bharat Desh),0,12th Pass,45,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,31,Sayed Irshad,IND,0,10th Pass,34,"Rs 1,79,700 ~ 1 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,32,Sudhanshu Bhushan,IND,0,Graduate Professional,40,"Rs 5,65,000 ~ 5 Lacs+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,33,Suresh Kumar Netam,Hamar Raj Party,0,8th Pass,50,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,34,Vikas Upadhyay,INC,2,Post Graduate,48,"Rs 2,55,47,416 ~ 2 Crore+","Rs 3,83,787 ~ 3 Lacs+",No
2024,CHHATTISGARH,RAIPUR,35,Vinayak Dhamgaye,IND,0,Graduate,54,"Rs 48,000 ~ 48 Thou+",Rs 0 ~,No
2024,CHHATTISGARH,RAIPUR,36,Vishwajit Harode,SUCI(C),0,Post Graduate,54,Not Available,Not Available,No
2024,CHHATTISGARH,RAIPUR,37,Yakub Khan,IND,0,5th Pass,46,"Rs 9,63,500 ~ 9 Lacs+","Rs 75,000 ~ 75 Thou+",No
2024,CHHATTISGARH,RAIPUR,38,Yashutosh Lahare,Ambedkarite Party of India,0,Graduate,28,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No
