Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2009,PUNJAB,Fatehgarh_Sahib,11,SUKHDEV SINGH,INC,0,10th Pass,76,"Rs 1,70,83,247 ~ 1 Crore+",Rs 0 ~,Yes,https://www.myneta.info/ls2009/candidate.php?candidate_id=7974
2009,PUNJAB,Fatehgarh_Sahib,1,B.P. SINGH GILL,LBP,0,Graduate Professional,49,"Rs 17,50,000 ~ 17 Lacs+","Rs 15,14,470 ~ 15 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7979
2009,PUNJAB,Fatehgarh_Sahib,2,BHUPINDER SINGH,RSP,0,10th Pass,39,"Rs 4,99,500 ~ 4 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7980
2009,PUNJAB,Fatehgarh_Sahib,3,CHARANJIT SINGH ATWAL,SAD,0,Graduate Professional,72,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7975
2009,PUNJAB,Fatehgarh_Sahib,4,HIRA LAL,BVP,0,8th Pass,46,"Rs 2,85,000 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7977
2009,PUNJAB,Fatehgarh_Sahib,5,KULWANT SINGH SANDHU,SAD(A)(Simranjit Singh Mann),0,12th Pass,59,"Rs 71,30,000 ~ 71 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7978
2009,PUNJAB,Fatehgarh_Sahib,6,LACHHMAN SINGH,IND,0,5th Pass,51,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7984
2009,PUNJAB,Fatehgarh_Sahib,7,PREM SINGH,IND,0,Not Given,43,"Rs 6,48,500 ~ 6 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7983
2009,PUNJAB,Fatehgarh_Sahib,8,RAI SINGH,BSP,0,Post Graduate,67,"Rs 4,91,88,960 ~ 4 Crore+","Rs 12,00,000 ~ 12 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7976
2009,PUNJAB,Fatehgarh_Sahib,9,RAM SINGH,LJP,0,5th Pass,53,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7981
2009,PUNJAB,Fatehgarh_Sahib,10,SIKANDER SINGH,IND,0,5th Pass,55,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7982
