Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,MAHARASHTRA,SANGLI,20,Vishal (Dada) Prakashbapu Patil,IND,9,Graduate,43,"Rs 29,90,65,726 ~ 29 Crore+","Rs 8,26,79,549 ~ 8 Crore+",Yes
2024,MAHARASHTRA,SANGLI,1,Ajit Dhanaji Khandare,IND,0,Graduate,36,"Rs 15,65,085 ~ 15 Lacs+","Rs 6,70,000 ~ 6 Lacs+",No
2024,MAHARASHTRA,SANGLI,2,Allauddin Hayatchand Kazi,IND,0,Literate,58,"Rs 41,53,000 ~ 41 Lacs+","Rs 5,00,000 ~ 5 Lacs+",No
2024,MAHARASHTRA,SANGLI,3,Anand Shankar Nalage,Baliraja Party,2,12th Pass,55,Not Available,Not Available,No
2024,MAHARASHTRA,SANGLI,4,Bandagar Nanaso Balaso,IND,0,Graduate,51,"Rs 57,19,200 ~ 57 Lacs+","Rs 32,000 ~ 32 Thou+",No
2024,MAHARASHTRA,SANGLI,5,Chandrahar Subhash Patil,ShivSena (Uddhav Balasaheb Thackeray),2,Post Graduate,41,"Rs 2,48,78,479 ~ 2 Crore+","Rs 4,58,808 ~ 4 Lacs+",No
2024,MAHARASHTRA,SANGLI,6,Dattatray Pandit Patil,IND,1,5th Pass,51,Not Available,Not Available,No
2024,MAHARASHTRA,SANGLI,7,Dr Akash Vhatkar,IND,0,Graduate Professional,31,"Rs 3,40,030 ~ 3 Lacs+","Rs 34,458 ~ 34 Thou+",No
2024,MAHARASHTRA,SANGLI,8,Jalindar Machindra Thomake,IND,1,10th Pass,47,"Rs 3,57,10,100 ~ 3 Crore+","Rs 3,00,000 ~ 3 Lacs+",No
2024,MAHARASHTRA,SANGLI,9,Mahesh Yashwant Kharade,Swabhimani Paksha,7,Post Graduate,48,Not Available,Not Available,No
2024,MAHARASHTRA,SANGLI,10,Pandurang Raosaheb Bhosale,Bharatheeya Jawan Kisan Party,0,12th Pass,61,"Rs 2,83,79,890 ~ 2 Crore+","Rs 6,50,700 ~ 6 Lacs+",No
2024,MAHARASHTRA,SANGLI,11,Prakash Shivajirao Shendge,IND,1,Post Graduate,65,"Rs 6,05,88,530 ~ 6 Crore+","Rs 71,64,044 ~ 71 Lacs+",No
2024,MAHARASHTRA,SANGLI,12,Ravindra Chandar Solankar,IND,0,Graduate,47,Not Available,Not Available,No
2024,MAHARASHTRA,SANGLI,13,Sangram Rajaram More,IND,0,Graduate,43,"Rs 29,99,000 ~ 29 Lacs+","Rs 2,30,000 ~ 2 Lacs+",No
2024,MAHARASHTRA,SANGLI,14,Sanjay (Kaka) Patil,BJP,1,10th Pass,59,"Rs 75,77,76,672 ~ 75 Crore+","Rs 53,53,48,991 ~ 53 Crore+",No
2024,MAHARASHTRA,SANGLI,15,Satish Lalita Krishna Kadam,Hindustan Janta Party,0,12th Pass,31,Not Available,Not Available,No
2024,MAHARASHTRA,SANGLI,16,Shashikant Gautam Deshmukh,IND,0,Graduate,31,"Rs 1,06,00,000 ~ 1 Crore+",Rs 0 ~,No
2024,MAHARASHTRA,SANGLI,17,Suwarnatai Sudhakar Gayakwad,IND,0,8th Pass,48,"Rs 41,25,000 ~ 41 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,SANGLI,18,Tipusulatan Sikandar Patavegar,BSP,0,5th Pass,34,Not Available,Not Available,No
2024,MAHARASHTRA,SANGLI,19,Touhid Ilahi Momin,IND,0,8th Pass,38,"Rs 40,700 ~ 40 Thou+","Rs 2,47,284 ~ 2 Lacs+",No
