Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,BIHAR,Sheohar,10,RAMA DEVI,BJP,5,Graduate Professional,60,"Rs 6,94,29,234 ~ 6 Crore+","Rs 8,83,367 ~ 8 Lacs+",Yes
2009,BIHAR,Sheohar,1,AJAY KUMAR PANDEY,IND,0,10th Pass,36,"Rs 1,02,000 ~ 1 Lacs+",Rs 0 ~,No
2009,BIHAR,Sheohar,2,ARUN SAH,BLPGL,0,Literate,30,"Rs 35,000 ~ 35 Thou+",Rs 0 ~,No
2009,BIHAR,Sheohar,3,BASDEO SAH,IJP,0,5th Pass,46,Not Available,Not Available,No
2009,BIHAR,Sheohar,4,CHANDRIKA SAH,IND,0,12th Pass,34,"Rs 26,500 ~ 26 Thou+",Rs 0 ~,No
2009,BIHAR,Sheohar,5,LOVELY ANAND,INC,5,Graduate,35,"Rs 50,50,000 ~ 50 Lacs+","Rs 11,88,138 ~ 11 Lacs+",No
2009,BIHAR,Sheohar,6,MD. ANWARUL HAQUE,BSP,9,10th Pass,58,Not Available,Not Available,No
2009,BIHAR,Sheohar,7,MOHAMMAD FIROZ AHAMAD,IND,0,Graduate,28,"Rs 2,60,000 ~ 2 Lacs+","Rs 2,45,000 ~ 2 Lacs+",No
2009,BIHAR,Sheohar,8,MOHSIN,IND,0,10th Pass,29,"Rs 7,52,000 ~ 7 Lacs+","Rs 2,00,000 ~ 2 Lacs+",No
2009,BIHAR,Sheohar,9,"RAM ASHISH, MAHTO",IND,0,8th Pass,64,Not Available,Not Available,No
2009,BIHAR,Sheohar,11,SHATRUGHANA SAHU,BJJD,0,Post Graduate,33,"Rs 9,64,000 ~ 9 Lacs+",Rs 0 ~,No
2009,BIHAR,Sheohar,12,SITARAM SINGH,RJD,0,Graduate,60,Not Available,Not Available,No
2009,BIHAR,Sheohar,13,SUNIL SINGH,IND,0,10th Pass,44,"Rs 7,27,000 ~ 7 Lacs+","Rs 10,000 ~ 10 Thou+",No
2009,BIHAR,Sheohar,14,YOGENDRA RAM,IND,0,10th Pass,38,"Rs 1,70,000 ~ 1 Lacs+",Rs 0 ~,No
