Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2024,WEST BENGAL,DARJEELING,12,Raju Bista,BJP,2,Graduate,38,Not Available,Not Available,Yes,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2218
2024,WEST BENGAL,DARJEELING,1,Atasi Biswas,Kisan Mazdoor Sangharsh Party,0,10th Pass,46,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2774
2024,WEST BENGAL,DARJEELING,2,Bandana Rai,IND,0,Post Graduate,45,"Rs 9,86,198 ~ 9 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2220
2024,WEST BENGAL,DARJEELING,3,Bhupendra Lepcha,IND,0,Graduate Professional,46,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=1760
2024,WEST BENGAL,DARJEELING,4,Bishnu Prasad Sharma,IND,4,10th Pass,54,"Rs 76,27,219 ~ 76 Lacs+","Rs 13,31,073 ~ 13 Lacs+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=1756
2024,WEST BENGAL,DARJEELING,5,Budharu Roy,Kamatapur People’s Party (United),1,10th Pass,46,"Rs 43,40,642 ~ 43 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2776
2024,WEST BENGAL,DARJEELING,6,Gopal Lama,AITC,0,Post Graduate,70,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=1759
2024,WEST BENGAL,DARJEELING,7,Kalicharan Barman,IND,0,Literate,39,"Rs 3,62,400 ~ 3 Lacs+","Rs 1,50,000 ~ 1 Lacs+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2217
2024,WEST BENGAL,DARJEELING,8,Khushi Ranjan Mandal,IND,0,12th Pass,66,"Rs 29,52,478 ~ 29 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2215
2024,WEST BENGAL,DARJEELING,9,Munish Tamang,INC,0,Doctorate,52,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2775
2024,WEST BENGAL,DARJEELING,10,Pradhan Mardi,Ambedkarite Party of India,1,5th Pass,32,"Rs 2,09,941 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2219
2024,WEST BENGAL,DARJEELING,11,Qamrul Haque,North Bengal People’s Party,0,Post Graduate,48,"Rs 4,87,664 ~ 4 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=2216
2024,WEST BENGAL,DARJEELING,13,Shahriar Alam,SUCI(C),0,Graduate Professional,28,"Rs 8,01,000 ~ 8 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=1758
2024,WEST BENGAL,DARJEELING,14,Subodh Pakhrin,Gorkha Rashtriya Congress,0,Post Graduate,60,"Rs 80,39,032 ~ 80 Lacs+","Rs 4,84,368 ~ 4 Lacs+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=1757
