Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,MEGHALAYA,Tura,2,PURANO AGITOK SANGMA,AITC,0,Post Graduate,56,"Rs 3,50,32,125 ~ 3 Crore+",Rs 0 ~,Yes
2004,MEGHALAYA,Tura,1,DR. MUKUL SANGMA,INC,0,Graduate Professional,38,"Rs 68,44,482 ~ 68 Lacs+",Rs 0 ~,No
