Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,BIHAR,KARAKAT,10,Mahabali Singh,JD(U),3,8th Pass,64,"Rs 4,34,42,051 ~ 4 Crore+","Rs 30,00,000 ~ 30 Lacs+",Yes
2019,BIHAR,KARAKAT,1,Abhiram Priyadarshi,IND,0,10th Pass,30,"Rs 5,35,000 ~ 5 Lacs+",Rs 0 ~,No
2019,BIHAR,KARAKAT,2,Arif Isain Husain,Janta Dal Rashtravadi,0,Graduate,38,"Rs 2,40,000 ~ 2 Lacs+",Rs 0 ~,No
2019,BIHAR,KARAKAT,3,Basudeo Hazarika,IND,0,8th Pass,54,Not Available,Not Available,No
2019,BIHAR,KARAKAT,4,Dharmendra Singh,IND,0,Graduate,48,"Rs 3,17,15,000 ~ 3 Crore+","Rs 5,00,000 ~ 5 Lacs+",No
2019,BIHAR,KARAKAT,5,Ghanshyam Tiwari,SP,0,Post Graduate,39,"Rs 67,92,703 ~ 67 Lacs+","Rs 45,80,000 ~ 45 Lacs+",No
2019,BIHAR,KARAKAT,6,Gorakh Ram,Voters Party International,3,Post Graduate,48,Not Available,Not Available,No
2019,BIHAR,KARAKAT,7,Jyoti Rashmi,Rashtra Sewa Dal,4,12th Pass,35,"Rs 1,80,26,562 ~ 1 Crore+","Rs 11,80,000 ~ 11 Lacs+",No
2019,BIHAR,KARAKAT,8,Kamlesh Ram (Prasad),Suheldev Bhartiya Samaj Party,0,8th Pass,42,"Rs 4,11,000 ~ 4 Lacs+",Rs 0 ~,No
2019,BIHAR,KARAKAT,9,Kumar Saurabh,IND,0,Post Graduate,39,Not Available,Not Available,No
2019,BIHAR,KARAKAT,11,Mamta Pandey,Rashtriya Samta Party (Secular),0,12th Pass,43,"Rs 39,45,000 ~ 39 Lacs+","Rs 50,000 ~ 50 Thou+",No
2019,BIHAR,KARAKAT,12,Manoj Singh Kushvaha,Jai Prakash Janata Dal,3,Graduate Professional,45,Not Available,Not Available,No
2019,BIHAR,KARAKAT,13,Mohammad Atahar Hussain,Ambedkar National Congress,0,Post Graduate,48,"Rs 6,21,955 ~ 6 Lacs+","Rs 2,99,896 ~ 2 Lacs+",No
2019,BIHAR,KARAKAT,14,Nand Kishor Yadav,Swaraj Party (Loktantrik),0,Graduate,50,"Rs 2,00,00,000 ~ 2 Crore+",Rs 0 ~,No
2019,BIHAR,KARAKAT,15,Neelam Kumari,IND,1,Graduate Professional,53,Not Available,Not Available,No
2019,BIHAR,KARAKAT,16,Pradeep Chouhan,Bihar Lok Nirman Dal,1,12th Pass,42,"Rs 1,45,24,704 ~ 1 Crore+","Rs 7,00,000 ~ 7 Lacs+",No
2019,BIHAR,KARAKAT,17,Prakash Chandra Goyal,Peoples Party of India (Democratic),0,Doctorate,36,"Rs 10,20,973 ~ 10 Lacs+",Rs 0 ~,No
2019,BIHAR,KARAKAT,18,Prithvi Nath Prasad,Asli Deshi Party,0,Graduate,51,Not Available,Not Available,No
2019,BIHAR,KARAKAT,19,Punam Devi,IND,0,Graduate,39,"Rs 1,71,12,000 ~ 1 Crore+","Rs 9,00,000 ~ 9 Lacs+",No
2019,BIHAR,KARAKAT,20,Raj Narayan Tiwari,BSP,0,12th Pass,45,"Rs 74,20,911 ~ 74 Lacs+","Rs 70,000 ~ 70 Thou+",No
2019,BIHAR,KARAKAT,21,Raja Ram Singh,CPI(ML)(L),3,Graduate,63,Not Available,Not Available,No
2019,BIHAR,KARAKAT,22,Ram Ayodhya Singh,IND,0,10th Pass,47,"Rs 2,52,86,369 ~ 2 Crore+",Rs 0 ~,No
2019,BIHAR,KARAKAT,23,Rameshwar Singh,IND,0,Graduate,65,"Rs 97,55,000 ~ 97 Lacs+",Rs 299 ~ 2 Hund+,No
2019,BIHAR,KARAKAT,24,Ramji Singh Kanta,Akhil Hind Forward Bloc (Krantikari),0,10th Pass,62,Not Available,Not Available,No
2019,BIHAR,KARAKAT,25,Shashikant Singh,Bharatiya Momin Front,0,12th Pass,41,"Rs 70,54,000 ~ 70 Lacs+","Rs 6,00,000 ~ 6 Lacs+",No
2019,BIHAR,KARAKAT,26,Upendra Kushwaha,Rashtriya Lok Samta Party,5,Post Graduate,56,"Rs 3,10,34,113 ~ 3 Crore+","Rs 13,58,960 ~ 13 Lacs+",No
2019,BIHAR,KARAKAT,27,Usha Sharan,Shoshit Samaj Dal,1,12th Pass,59,Not Available,Not Available,No
