sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Vipin Wankhede,AGAR (SC) : BYE ELECTION ON 03-11-2020,INC,0,Graduate,2079455,0,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5969,bye_election
2,Kamlesh Jatav,AMBAH (SC) : BYE ELECTION ON 03-11-2020,BJP,0,Graduate,20516205,4144023,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5933,bye_election
3,Bisahu Lal Singh,ANUPPUR : BYE ELECTION ON 03-11-2020,BJP,0,Graduate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5924,bye_election
4,Jajpal Singh,ASHOK NAGAR (SC) : BYE ELECTION ON 03-11-2020,BJP,0,Graduate Professional,9296504,0,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6031,bye_election
5,Rajvardhan Singh Dattigaon,BADNAWAR : BYE ELECTION ON 03-11-2020,BJP,0,Graduate Professional,134524821,18046201,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5912,bye_election
6,Mahendra Singh Sisodia (sanju Bhaiya),BAMORI: BYE ELECTION ON 03-11-2020,BJP,0,12th Pass,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5927,bye_election
7,Raksha Santram Saroniya,BHANDER (SC) : BYE ELECTION ON 03-11-2020,BJP,0,8th Pass,7856558,2286641,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5979,bye_election
8,Amlyahat-ramchandra Dangi,BIAORA : BYE ELECTION ON 03-11-2020,INC,0,12th Pass,12281095,170000,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5942,bye_election
9,Kamal Nath,CHHINDWARA : BYE ELECTION ON 29-04-2019,INC,0,Graduate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5897,bye_election
10,Suresh Raje,DABARA (SC) : BYE ELECTION ON 03-11-2020,INC,0,8th Pass,15087000,0,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5986,bye_election
11,Ajay Kumar Tandon,DAMOH : BYE ELECTION ON 17-04-2021,INC,0,Post Graduate,67687262,3088639,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6310,bye_election
12,Ravindra Singh Tomar Bhidosa,DIMANI : BYE ELECTION ON 03-11-2020,INC,0,Post Graduate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5945,bye_election
13,Mevaram Jatav,GOHAD (SC) : BYE ELECTION ON 03-11-2020,INC,0,Graduate,8616879,40000,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5948,bye_election
14,Pradhuman Singh Tomar,GWALIOR : BYE ELECTION ON 03-11-2020,BJP,0,12th Pass,29943872,7258665,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5934,bye_election
15,Dr. Satish Sikarwar,GWALIOR EAST : BYE ELECTION ON 03-11-2020,INC,0,Doctorate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5938,bye_election
16,Manoj Narayansingh Choudhari,HATPIPLIYA : BYE ELECTION ON 03-11-2020,BJP,0,Post Graduate,19633229,238435,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6147,bye_election
17,Subedar Singh Rajoudha,JAURA : BYE ELECTION ON 03-11-2020,BJP,0,12th Pass,15234905,965493,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5996,bye_election
18,Kantilal Bhuria,JHABUA (ST) : BYE ELECTION ON 21-10-2019,INC,0,Post Graduate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5910,bye_election
19,Sulochana Rawat,JOBAT : BYE ELECTION ON 30-10-2021,BJP,0,5th Pass,38485499,4128889,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6341,bye_election
20,Pragilal Jatav,KARERA (SC) : BYE ELECTION ON 03-11-2020,INC,0,5th Pass,8038647,600000,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6036,bye_election
21,Kunwar Pradyumna Singh Lodhi,MALHARA : BYE ELECTION ON 03-11-2020,BJP,0,10th Pass,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5915,bye_election
22,Narayan Singh Patel,MANDHATA : BYE ELECTION ON 03-11-2020,BJP,0,10th Pass,30491812,5698531,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6001,bye_election
23,O.p.s. Bhadoria,MEHGAON : BYE ELECTION ON 03-11-2020,BJP,0,Post Graduate,13160945,543685,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6007,bye_election
24,Rakesh Mavai,MORENA : BYE ELECTION ON 03-11-2020,INC,0,Graduate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5916,bye_election
25,Brajendra Singh Yadav,MUNGAOLI : BYE ELECTION ON 03-11-2020,BJP,0,5th Pass,21807000,5560969,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6048,bye_election
26,Sumitradevi Kasdekar,NEPANAGAR (ST) : BYE ELECTION ON 03-11-2020,BJP,0,8th Pass,5525982,0,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5955,bye_election
27,Suresh Dhakad Rathkheda,POHARI : BYE ELECTION ON 03-11-2020,BJP,0,Literate,,,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=5964,bye_election
28,Doctor Shishupal Yadav,PRITHVIPUR : BYE ELECTION ON 30-10-2021,BJP,0,Doctorate,52020700,0,https://www.myneta.info/madhyapradesh2018/candidate.php?candidate_id=6355,bye_election
