sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Vinod Kumar Singh,Bagodar,CPI(M)(L)(L),0,Post Graduate,668201,103768,https://www.myneta.info/jarka09/candidate.php?candidate_id=710,main_election
2,Bidyut Baran Mahato,Baharagora,JMM,3,12th Pass,14135054,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=747,main_election
3,Sri Hemlal Murmu,Barhait,JMM,1,Graduate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=19,main_election
4,Umashankar Yadav Akela,Barhi,BJP,1,Graduate,1538500,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=479,main_election
5,Yogendra Saw,Barkagaon,INC,1,12th Pass,7060018,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=482,main_election
6,Amit Kumar Yadav,Barkatha,BJP,0,Graduate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=478,main_election
7,Rajendra Prasad Singh,Bermo,INC,1,12th Pass,27139948,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=620,main_election
8,Anant Pratap Deo,Bhawanathpur,INC,1,12th Pass,21774426,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=957,main_election
9,Chandrashekhar Dubey,Bishrampur,INC,4,10th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=989,main_election
10,Chamra Linda,Bishunpur,Rashtriya Kalyan Paksha,4,Graduate,625000,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=862,main_election
11,Samaresh Singh,Bokaro,JVM(P),17,12th Pass,6081082,802792,https://www.myneta.info/jarka09/candidate.php?candidate_id=680,main_election
12,Sri Lobin Hembram,Borio,JMM,2,10th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=14,main_election
13,Deepak Birua,Chaibasa,JMM,2,Graduate,2865672,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=902,main_election
14,Laxman Giluwa,Chakradharpur,BJP,1,12th Pass,3892703,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=800,main_election
15,Umakant Rajak,Chandankiyari,AJSU,1,10th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=693,main_election
16,Janardan Paswan,Chatra,RJD,1,12th Pass,5959954,597000,https://www.myneta.info/jarka09/candidate.php?candidate_id=1030,main_election
17,Sudha Choudhary,Chhatarpur,JD(U),0,Post Graduate,896000,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=1003,main_election
18,Krishna Nand Tripathi,Daltonganj,INC,3,Graduate Professional,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=976,main_election
19,SURESH PASWAN,Deoghar,RJD,0,8th Pass,1758936,830758,https://www.myneta.info/jarka09/candidate.php?candidate_id=421,main_election
20,Manan Mallick,Dhanbad,INC,2,Graduate Professional,3640968,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=333,main_election
21,Nizamuddin Ansari,Dhanwar,JVM(P),1,10th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=700,main_election
22,Hemant Soren,Dumka,JMM,3,12th Pass,7357000,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=645,main_election
23,JAGARNATH MAHTO,Dumri,JMM,6,10th Pass,2673825,323619,https://www.myneta.info/jarka09/candidate.php?candidate_id=558,main_election
24,Dr Sarfaraz Ahmad,Gandey,INC,1,Post Graduate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=473,main_election
25,Satyendra Nath Tiwary,Garhwa,JVM(P),0,Graduate,52942500,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=949,main_election
26,Ramdas Soren,Ghatsila,JMM,4,Graduate,11493340,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=758,main_election
27,NIRBHAY KUMAR SHAHABADI,Giridih,JVM(P),2,12th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=551,main_election
28,Sanjay Prasad Yadav,Godda,RJD,9,Others,14667810,5275782,https://www.myneta.info/jarka09/candidate.php?candidate_id=201,main_election
29,Kamlesh Oraon,Gumla,BJP,0,Graduate,7467000,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=848,main_election
30,Saurabh Narain Singh,Hazaribagh,INC,2,Post Graduate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=626,main_election
31,Sanjay Kumar Singh Yadav,Hussainabad,RJD,4,10th Pass,9091884,448616,https://www.myneta.info/jarka09/candidate.php?candidate_id=1015,main_election
32,Arvind Kumar Singh,Ichagarh,JVM(P),5,Graduate,30978655,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=812,main_election
33,Geeta Kora,Jagnathpur,Jai Bharat Samanta Party,0,12th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=918,main_election
34,Sita Soren,Jama,JMM,0,12th Pass,13693882,1081012,https://www.myneta.info/jarka09/candidate.php?candidate_id=652,main_election
35,RAGHUBAR DAS,Jameshdpur East,BJP,2,Graduate,2448083,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=258,main_election
36,BANNA GUPTA,Jamshedpur West,INC,6,10th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=272,main_election
37,Chandrika Mahtha,Jamua,JVM(P),1,Post Graduate,2692321,90000,https://www.myneta.info/jarka09/candidate.php?candidate_id=712,main_election
38,Hari Narayan Ray,Jarmundi,IND,1,Graduate,14952579,1442563,https://www.myneta.info/jarka09/candidate.php?candidate_id=1060,main_election
39,Kunti Devi,Jharia,BJP,0,Literate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=356,main_election
40,RAM CHANDRA SAHIS,Jugsalai,AJSU,0,12th Pass,215700,5100,https://www.myneta.info/jarka09/candidate.php?candidate_id=252,main_election
41,Ramchandra Baitha,Kanke,BJP,0,Graduate,1452341,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=126,main_election
42,Mangal Singh Soy,Kharsawan,BJP,0,8th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=928,main_election
43,Sawna Lakra,Khijri,INC,1,10th Pass,1085940,392168,https://www.myneta.info/jarka09/candidate.php?candidate_id=509,main_election
44,Neelkanth Singh Munda,Khunti,BJP,1,Graduate,5984548,235326,https://www.myneta.info/jarka09/candidate.php?candidate_id=487,main_election
45,Annapurna Devi,Kodarma,RJD,1,Post Graduate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=607,main_election
46,Anosh Ekka,Kolebira,Jharkhand Party,6,10th Pass,30460031,5348440,https://www.myneta.info/jarka09/candidate.php?candidate_id=886,main_election
47,Baidyanath Ram,Latehar,BJP,1,Graduate,7129899,473560,https://www.myneta.info/jarka09/candidate.php?candidate_id=1036,main_election
48,SIMON MARANDI,Litipara,JMM,1,12th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=32,main_election
49,Kamal Kishor Bhagat,Lohardaga,AJSU,5,Graduate,815000,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=895,main_election
50,Hussain Ansari,Madhupur,JMM,2,12th Pass,4964299,450304,https://www.myneta.info/jarka09/candidate.php?candidate_id=437,main_election
51,Rajesh Ranjan,Mahagama,INC,3,10th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=227,main_election
52,Mistri Soren,Maheshpur,JVM(P),0,Graduate Professional,1271200,0,https://www.myneta.info/jarka09/candidate.php?candidate_id=49,main_election
53,Barkuwar Gagrai,Majhgaon,BJP,2,Graduate,1150801,127000,https://www.myneta.info/jarka09/candidate.php?candidate_id=779,main_election
54,Bandhu Tirkey,Mandar,Jharkand Janadhikar Manch,10,Graduate,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=529,main_election
55,Harikrishna Singh,Manika,BJP,0,Graduate,1441863,360000,https://www.myneta.info/jarka09/candidate.php?candidate_id=1048,main_election
56,Guru Charan Nayak,Manoharpur,BJP,0,Graduate,1736100,111786,https://www.myneta.info/jarka09/candidate.php?candidate_id=786,main_election
57,Satyanand Jha,Nala,BJP,1,12th Pass,,,https://www.myneta.info/jarka09/candidate.php?candidate_id=67,main_election
58,AKIL AKHTAR,Pakur,JMM,1,Post Graduate,41112000,1500000,https://www.myneta.info/jarka09/candidate.php?candidate_id=39,main_election
59,Bidesh Singh,Panki,IND,2,5th Pass,8926449,133125,https://www.myneta.info/jarka09/candidate.php?candidate_id=1059,main_election
