Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,BIHAR,PURVI_CHAMPARAN,8,Radha Mohan Singh,BJP,2,Graduate,74,"Rs 4,29,65,416 ~ 4 Crore+","Rs 29,41,310 ~ 29 Lacs+",Yes
2024,BIHAR,PURVI_CHAMPARAN,1,Dr Rajesh Kumar,Vikassheel Insaan Party,5,Graduate Professional,50,"Rs 2,52,30,868 ~ 2 Crore+","Rs 8,22,379 ~ 8 Lacs+",No
2024,BIHAR,PURVI_CHAMPARAN,2,Gyanti Devi,Prabuddha Republican Party,0,8th Pass,48,"Rs 15,90,000 ~ 15 Lacs+",Rs 0 ~,No
2024,BIHAR,PURVI_CHAMPARAN,3,Mohammad Ajmer Alam,IND,0,Post Graduate,40,Not Available,Not Available,No
2024,BIHAR,PURVI_CHAMPARAN,4,Muneshwar Tiwari,IND,0,10th Pass,55,"Rs 87,50,000 ~ 87 Lacs+",Rs 0 ~,No
2024,BIHAR,PURVI_CHAMPARAN,5,Nawal Kishor Prasad,Viro Ke Vir Indian Party,0,Graduate Professional,53,"Rs 38,29,356 ~ 38 Lacs+","Rs 1,98,714 ~ 1 Lacs+",No
2024,BIHAR,PURVI_CHAMPARAN,6,Nikesh Kumar,IND,0,Literate,29,Not Available,Not Available,No
2024,BIHAR,PURVI_CHAMPARAN,7,Pawan Kumar,Bhartiya Sarthak Party,0,Graduate Professional,35,"Rs 20,52,263 ~ 20 Lacs+",Rs 0 ~,No
2024,BIHAR,PURVI_CHAMPARAN,9,Rajesh Kumar S/O Gaganlal Sahni,IND,0,12th Pass,33,Not Available,Not Available,No
2024,BIHAR,PURVI_CHAMPARAN,10,Rajesh Kumar S/O Vishun Sah,IND,0,Graduate,29,"Rs 22,33,800 ~ 22 Lacs+",Rs 0 ~,No
2024,BIHAR,PURVI_CHAMPARAN,11,Rajesh Singh S/O Manager Singh,IND,0,8th Pass,31,"Rs 46,40,174 ~ 46 Lacs+",Rs 0 ~,No
2024,BIHAR,PURVI_CHAMPARAN,12,Vijay Kumar Sahani,Rashtriya Jansambhavna Party,0,12th Pass,40,Not Available,Not Available,No
