sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Suman Kanjilal,ALIPURDUARS,BJP,12,Graduate Professional,4072333,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=788,main_election
2,Rafiqur Rahaman,AMDANGA,AITC,1,Graduate,11536882,822000,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1482,main_election
3,Sukanta Kumar Paul,AMTA,AITC,0,Post Graduate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=476,main_election
4,Madhusudan Bag,ARAMBAG (SC),BJP,1,Post Graduate,4951884,2043796,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=535,main_election
5,Agnimitra Paul,ASANSOL DAKSHIN,BJP,2,Graduate,23964257,11971270,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1865,main_election
6,Moloy Ghatak,ASANSOL UTTAR,AITC,0,Graduate Professional,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1869,main_election
7,Narayan Goswami,ASHOKNAGAR,AITC,3,Graduate,16027069,2022964,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1476,main_election
8,Abhedananda Thander,AUSGRAM (SC),AITC,0,10th Pass,5955039,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1588,main_election
9,Abdur Rahim Quazi,BADURIA,AITC,1,Post Graduate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1452,main_election
10,Biswajit Das,BAGDA (SC),BJP,6,10th Pass,4935094,987172,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1419,main_election
11,Sushanta Mahato,BAGHMUNDI,AITC,0,Post Graduate,1365410,402634,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=92,main_election
12,Arunava Sen (Raja),BAGNAN,AITC,1,12th Pass,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=439,main_election
13,Subrata Maitra (Kanchan),BAHARAMPUR,BJP,6,Graduate,5050179,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1952,main_election
14,Chandana Sarkar,BAISNABNAGAR,AITC,0,Graduate,13259970,2276970,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1923,main_election
15,Manoranjan Bapari,BALAGARH (SC),AITC,2,Illiterate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=745,main_election
16,Baneswar Mahato,BALARAMPUR,BJP,3,12th Pass,3030000,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=192,main_election
17,Rana Chatterjee,BALLY,AITC,0,Graduate Professional,20016231,10481458,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=882,main_election
18,Subrata Mukherjee,BALLYGUNGE,AITC,2,Post Graduate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1823,main_election
19,Ashok Kumar Lahiri,BALURGHAT,BJP,0,Doctorate,74309351,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1669,main_election
20,Rajib Lochan Saren,BANDWAN (ST),AITC,0,Graduate Professional,8793233,2034628,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=188,main_election
21,Swapan Majumder,BANGAON DAKSHIN (SC),BJP,2,8th Pass,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1438,main_election
22,Ashok Kirtania,BANGAON UTTAR (SC),BJP,0,Graduate,25319117,3734208,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1430,main_election
23,Niladri Sekhar Dana,BANKURA,BJP,0,12th Pass,19001000,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=334,main_election
24,Bidhan Upadhyay,BARABANI,AITC,1,12th Pass,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1877,main_election
25,Tapas Roy,BARANAGAR,AITC,0,Graduate Professional,30515144,2879321,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1115,main_election
26,Chiranjeet Chakrabarti,BARASAT,AITC,0,12th Pass,58020135,857385,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1167,main_election
27,Khokan Das,BARDHAMAN DAKSHIN,AITC,9,10th Pass,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1255,main_election
28,Nisith Kumar Malik,BARDHAMAN UTTAR (SC),AITC,4,10th Pass,2636922,744838,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1263,main_election
29,Alok Mukherjee,BARJORA,AITC,0,10th Pass,1992033,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=350,main_election
30,Raju Chakraborty (Raj),BARRACKPUR,AITC,0,12th Pass,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1535,main_election
31,Biman Banerjee,BARUIPUR PASCHIM,AITC,0,Post Graduate,23862266,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=461,main_election
32,Bivas Sardar (Vobo),BARUIPUR PURBA (SC),AITC,1,12th Pass,7692159,2438000,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=434,main_election
33,Shyamal Mondal,BASANTI (SC),AITC,0,Graduate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=450,main_election
34,Dr. Saptarshi Banerjee,BASIRHAT DAKSHIN,AITC,0,Post Graduate,67180280,1033081,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1193,main_election
35,Rafikul Islam Mondal,BASIRHAT UTTAR,AITC,2,Post Graduate,12192432,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1197,main_election
36,Partha Chatterjee,BEHALA PASCHIM,AITC,0,Doctorate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=663,main_election
37,Ratna Chatterjee,BEHALA PURBA,AITC,5,Graduate,128138795,66630530,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=948,main_election
38,Hasanuzzaman Sk,BELDANGA,AITC,4,12th Pass,24388017,849972,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1949,main_election
39,Paresh Paul,BELEGHATA,AITC,3,Graduate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=2014,main_election
40,Sobhandeb Chattopadhyay,BHABANIPUR,AITC,0,Graduate Professional,22558885,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1802,main_election
41,Rabindra Nath Maity,BHAGABANPUR,BJP,1,12th Pass,7375000,2500000,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=137,main_election
42,Idris Ali,BHAGAWANGOLA,AITC,4,Graduate Professional,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1778,main_election
43,Md. Nawsad Siddique,BHANGAR,Rashtriya Secular Majlis Party,0,Post Graduate,2212970,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=692,main_election
44,Humayun Kabir,BHARATPUR,AITC,10,12th Pass,30742300,3411579,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1991,main_election
45,Adhikari Mangobinda,BHATAR,AITC,11,12th Pass,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1556,main_election
46,Pawan Kumar Singh,BHATPARA,BJP,12,Graduate,45574319,360000,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1506,main_election
47,Sujit Bose,BIDHANNAGAR,AITC,0,10th Pass,65808021,16109098,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1139,main_election
48,Subodh Adhikary,BIJPUR,AITC,5,Graduate,,,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1491,main_election
49,Debnath Hansda,BINPUR (ST),AITC,0,8th Pass,364500,0,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=184,main_election
50,Tanmay Ghosh (Bumba),BISHNUPUR,BJP,0,Graduate,44739508,10703064,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=353,main_election
