Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,UTTAR PRADESH,MATHURA,3,Hemamalini Dharmendra Deol,BJP,0,Doctorate,74,Not Available,Not Available,Yes
2024,UTTAR PRADESH,MATHURA,1,Bhanu Pratap Singh,IND,0,12th Pass,39,"Rs 95,64,183 ~ 95 Lacs+","Rs 17,00,000 ~ 17 Lacs+",No
2024,UTTAR PRADESH,MATHURA,2,Dr. Rashmi Yadav,IND,0,Doctorate,50,"Rs 99,17,275 ~ 99 Lacs+","Rs 11,77,019 ~ 11 Lacs+",No
2024,UTTAR PRADESH,MATHURA,4,Jagdish Prasad Kaushik Advocate,Rashtriya Samta Vikas Party,0,Post Graduate,72,"Rs 1,87,60,300 ~ 1 Crore+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,5,Kamal Kant Sharma,IND,0,Graduate,34,"Rs 18,00,372 ~ 18 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,6,Kshetra Pal Singh,IND,0,10th Pass,54,Not Available,Not Available,No
2024,UTTAR PRADESH,MATHURA,7,Moni Falhari Bapu,IND,1,Literate,71,"Rs 1,50,000 ~ 1 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,8,Mukesh Dhangar,INC,0,Post Graduate,36,"Rs 1,25,016 ~ 1 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,9,Praveshanand Puri,IND,0,5th Pass,63,Not Available,Not Available,No
2024,UTTAR PRADESH,MATHURA,10,Rakesh Kumar,IND,0,12th Pass,40,"Rs 42,80,000 ~ 42 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,11,Ravi Verma,IND,0,12th Pass,28,"Rs 5,52,673 ~ 5 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,12,Shikha Sharma,IND,1,12th Pass,33,Not Available,Not Available,No
2024,UTTAR PRADESH,MATHURA,13,Suresh Chandra Vaghel,Rashtriya Shoshit Samaj Party,1,8th Pass,56,"Rs 24,05,958 ~ 24 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,14,Suresh Singh,BSP,0,Graduate,65,"Rs 5,91,31,719 ~ 5 Crore+",Rs 0 ~,No
2024,UTTAR PRADESH,MATHURA,15,Yogesh Kumar Talan,IND,0,Graduate,49,Not Available,Not Available,No
