Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,BIHAR,NAWADA,2,Chandan Singh,LJP,2,Graduate,36,"Rs 17,67,20,167 ~ 17 Crore+","Rs 47,22,200 ~ 47 Lacs+",Yes
2019,BIHAR,NAWADA,1,Aditya Pradhan,Peoples Party of India (Democratic),0,Post Graduate,40,"Rs 34,06,595 ~ 34 Lacs+","Rs 1,63,050 ~ 1 Lacs+",No
2019,BIHAR,NAWADA,3,Mokim Uddin,Rashtriya Ulama Council,0,Graduate,49,Not Available,Not Available,No
2019,BIHAR,NAWADA,4,Naresh Prasad,IND,1,Literate,46,"Rs 1,40,000 ~ 1 Lacs+",Rs 0 ~,No
2019,BIHAR,NAWADA,5,Nivedita Singh,IND,1,Graduate,44,"Rs 7,14,10,600 ~ 7 Crore+",Rs 0 ~,No
2019,BIHAR,NAWADA,6,Prof. K.B. Prasad,IND,0,Post Graduate,69,Not Available,Not Available,No
2019,BIHAR,NAWADA,7,Rajesh Kumar,IND,0,Graduate,33,"Rs 62,88,351 ~ 62 Lacs+","Rs 6,00,000 ~ 6 Lacs+",No
2019,BIHAR,NAWADA,8,Rakesh Raushan,IND,1,12th Pass,45,"Rs 15,91,000 ~ 15 Lacs+",Rs 0 ~,No
2019,BIHAR,NAWADA,9,Ranganathacharya,SHS,2,Literate,50,Not Available,Not Available,No
2019,BIHAR,NAWADA,10,Tulsi Dayal,IND,0,Graduate Professional,56,"Rs 1,10,22,795 ~ 1 Crore+","Rs 42,98,451 ~ 42 Lacs+",No
2019,BIHAR,NAWADA,11,Vibha Devi,RJD,0,Literate,53,"Rs 11,84,31,743 ~ 11 Crore+","Rs 48,49,749 ~ 48 Lacs+",No
2019,BIHAR,NAWADA,12,Vijay Ram,Moolniwasi Samaj Party,0,10th Pass,52,Not Available,Not Available,No
2019,BIHAR,NAWADA,13,Vishnu Dev Yadav,BSP,0,Graduate,67,"Rs 4,34,39,000 ~ 4 Crore+",Rs 0 ~,No
