Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,WEST BENGAL,RAIGANJ,4,Md. Salim,CPI(M),0,Post Graduate,56,"Rs 83,18,013 ~ 83 Lacs+",Rs 0 ~,Yes
2014,WEST BENGAL,RAIGANJ,1,Bablu Soren,Jharkhand Disom Party,0,12th Pass,41,"Rs 2,60,290 ~ 2 Lacs+",Rs 0 ~,No
2014,WEST BENGAL,RAIGANJ,2,Deepa Dasmunsi,INC,1,Post Graduate,53,"Rs 1,91,63,081 ~ 1 Crore+",Rs 0 ~,No
2014,WEST BENGAL,RAIGANJ,3,Dulal Rajbanshi,SUCI(C),2,12th Pass,42,Not Available,Not Available,No
2014,WEST BENGAL,RAIGANJ,5,Nandakishor Singha,Amra Bangalee,0,10th Pass,48,"Rs 7,27,000 ~ 7 Lacs+","Rs 20,000 ~ 20 Thou+",No
2014,WEST BENGAL,RAIGANJ,6,Nimu Bhowmick,BJP,0,10th Pass,79,Not Available,Not Available,No
2014,WEST BENGAL,RAIGANJ,7,Pabitra Ranjan Dasmunshi (satya),AITC,0,Graduate,66,"Rs 1,15,57,345 ~ 1 Crore+","Rs 37,68,411 ~ 37 Lacs+",No
2014,WEST BENGAL,RAIGANJ,8,Pasarul Alam,AAP,0,Post Graduate,50,"Rs 1,04,95,835 ~ 1 Crore+","Rs 16,36,925 ~ 16 Lacs+",No
2014,WEST BENGAL,RAIGANJ,9,Subrata Adhikary,IND,0,10th Pass,55,Not Available,Not Available,No
2014,WEST BENGAL,RAIGANJ,10,Sudiip Ranjan Sen,SP,0,Others,51,"Rs 64,95,54,210 ~ 64 Crore+","Rs 22,65,17,331 ~ 22 Crore+",No
2014,WEST BENGAL,RAIGANJ,11,Swapan Kumar Das,BSP,0,10th Pass,38,"Rs 42,33,000 ~ 42 Lacs+",Rs 0 ~,No
2014,WEST BENGAL,RAIGANJ,12,Zameerul Hasan,AIUDF,0,Graduate,64,Not Available,Not Available,No
