Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,15,Poonam Mahajan Alias Poonam Vajendla Rao,BJP,0,Others,33,Not Available,Not Available,Yes
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,1,Abu Farhan Azmi,SP,0,12th Pass,33,"Rs 63,76,88,791 ~ 63 Crore+","Rs 1,58,72,212 ~ 1 Crore+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,2,Ashok Kisan Lokhande,RPI,0,8th Pass,41,"Rs 12,74,084 ~ 12 Lacs+","Rs 6,00,000 ~ 6 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,3,Azimuddin Khan,The Lok Party of India,1,Graduate,42,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,4,Birje Hemant Anant,AIFB,0,Graduate,53,"Rs 6,04,30,000 ~ 6 Crore+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,5,Chawan Suryakant Gangaram,IND,0,8th Pass,48,"Rs 34,82,557 ~ 34 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,6,Dinesh Phulsing Rathod,IND,0,10th Pass,39,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,7,Dutt Priya Sunil,INC,0,Graduate,48,"Rs 65,50,93,802 ~ 65 Crore+","Rs 3,34,63,408 ~ 3 Crore+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,8,Francis Lawrence Fernandes,IND,0,Graduate,52,"Rs 1,50,71,413 ~ 1 Crore+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,9,Gupta Kanhaiyalal Rajaram,IND,0,5th Pass,45,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,10,Meher A. Mallick,Bahujan Mukti Party,0,Post Graduate,41,"Rs 1,38,59,021 ~ 1 Crore+","Rs 40,000 ~ 40 Thou+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,11,Minakshi Mukund Jadhav,IND,0,5th Pass,49,"Rs 21,300 ~ 21 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,12,Mohammed Rafik Hussain Shaikh,National Loktantrik Party,0,5th Pass,55,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,13,Niyaz Ahmed Allauddin Shaikh,Awami Vikas Party,0,8th Pass,57,"Rs 4,08,51,500 ~ 4 Crore+","Rs 17,15,00,000 ~ 17 Crore+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,14,Phiroze Palkhivala,AAP,0,Graduate Professional,47,"Rs 3,47,62,841 ~ 3 Crore+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,16,Sanju Verma,IND,0,Post Graduate,43,"Rs 18,31,00,000 ~ 18 Crore+","Rs 37,38,000 ~ 37 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,17,Shinde Anand Vyankatrao,BSP,0,10th Pass,50,"Rs 35,000 ~ 35 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,18,Shital Kumar Jain,IND,0,10th Pass,41,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,19,Suresh Giga Dabhi,IND,0,Literate,43,"Rs 20,57,768 ~ 20 Lacs+","Rs 21,03,322 ~ 21 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,20,Umesh Sonba Avhad,Maharashtra Parivartan Sena (T),0,10th Pass,34,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_CENTRAL,21,Upesh M. Baria,IND,0,Post Graduate,32,Not Available,Not Available,No
