Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,ANDHRA PRADESH,AMALAPURAM,7,Pandula Ravindra Babu,TDP,0,Graduate Professional,58,"Rs 2,71,31,000 ~ 2 Crore+","Rs 30,00,000 ~ 30 Lacs+",Yes
2014,ANDHRA PRADESH,AMALAPURAM,1,Aithabathula Jogeswara Venkata Butchi Maheswara Rao,INC,1,Post Graduate,63,"Rs 1,26,25,844 ~ 1 Crore+","Rs 25,04,500 ~ 25 Lacs+",No
2014,ANDHRA PRADESH,AMALAPURAM,2,Bunga Bhaskararao,IND,0,12th Pass,65,"Rs 29,05,000 ~ 29 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2014,ANDHRA PRADESH,AMALAPURAM,3,Geddam Sampada Rao,BSP,1,Graduate Professional,44,Not Available,Not Available,No
2014,ANDHRA PRADESH,AMALAPURAM,4,Kasi Chandramouli S/o Satyanandam,IND,0,Post Graduate,28,"Rs 46,513 ~ 46 Thou+",Rs 0 ~,No
2014,ANDHRA PRADESH,AMALAPURAM,5,Konki Venkata Rao,Republican Paksha (Khoripa),0,Others,53,"Rs 31,500 ~ 31 Thou+","Rs 5,000 ~ 5 Thou+",No
2014,ANDHRA PRADESH,AMALAPURAM,6,Kunche Peda Satyanarayana,Pyramid Party of India,0,5th Pass,43,Not Available,Not Available,No
2014,ANDHRA PRADESH,AMALAPURAM,8,Satyavathi Kommu,IND,0,Illiterate,41,"Rs 13,99,700 ~ 13 Lacs+",Rs 0 ~,No
2014,ANDHRA PRADESH,AMALAPURAM,9,Undru Gani Raju,IND,1,Post Graduate,32,Not Available,Not Available,No
2014,ANDHRA PRADESH,AMALAPURAM,10,Vaddi Winston Churchil,IND,0,12th Pass,46,"Rs 2,95,000 ~ 2 Lacs+",Rs 0 ~,No
2014,ANDHRA PRADESH,AMALAPURAM,11,Vijaya Chakravarthy Panthagada,Republican Party of India (Khobragade),0,Post Graduate,61,"Rs 5,20,000 ~ 5 Lacs+",Rs 0 ~,No
2014,ANDHRA PRADESH,AMALAPURAM,12,Vijaya Harsha Kumar Geddam,Jai Samaikyandhra Party,2,Post Graduate,54,Not Available,Not Available,No
2014,ANDHRA PRADESH,AMALAPURAM,13,Viswarupu Pinipe,Yuvajana Sramika Rythu Congress Party,1,Graduate Professional,51,"Rs 2,89,90,944 ~ 2 Crore+","Rs 79,77,496 ~ 79 Lacs+",No
2014,ANDHRA PRADESH,AMALAPURAM,14,Yalangi Ramesh,IND,0,Post Graduate,50,"Rs 1,70,000 ~ 1 Lacs+","Rs 25,000 ~ 25 Thou+",No
