Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,UTTAR PRADESH,SAHARANPUR,1,Imran Masood,INC,8,12th Pass,53,"Rs 5,55,02,166 ~ 5 Crore+",Rs 0 ~,Yes
2024,UTTAR PRADESH,SAHARANPUR,2,Kamran,IND,0,10th Pass,41,"Rs 18,27,500 ~ 18 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,SAHARANPUR,3,Majid Ali,BSP,6,Literate,60,Not Available,Not Available,No
2024,UTTAR PRADESH,SAHARANPUR,4,Mohd Inam,Akhil Bhartiya Parivar Party,0,12th Pass,45,"Rs 42,26,240 ~ 42 Lacs+","Rs 7,50,000 ~ 7 Lacs+",No
2024,UTTAR PRADESH,SAHARANPUR,5,Raghav Lakhanpal,BJP,0,Post Graduate,49,"Rs 7,33,67,592 ~ 7 Crore+","Rs 4,90,00,000 ~ 4 Crore+",No
2024,UTTAR PRADESH,SAHARANPUR,6,Rajkumar,IND,0,Graduate,47,Not Available,Not Available,No
2024,UTTAR PRADESH,SAHARANPUR,7,Rashid Khan,IND,0,10th Pass,59,"Rs 88,00,000 ~ 88 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,SAHARANPUR,8,Shabnam,IND,1,Graduate,33,"Rs 16,20,000 ~ 16 Lacs+",Rs 0 ~,No
2024,UTTAR PRADESH,SAHARANPUR,9,Shahbaj,IND,0,10th Pass,39,Not Available,Not Available,No
2024,UTTAR PRADESH,SAHARANPUR,10,Tasmeem Bano,IND,1,Literate,53,"Rs 78,99,06,771 ~ 78 Crore+","Rs 6,10,26,227 ~ 6 Crore+",No
