Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,KERALA,CHALAKUDY,5,Innocent,IND,0,8th Pass,66,"Rs 5,44,74,761 ~ 5 Crore+","Rs 13,03,000 ~ 13 Lacs+",Yes
2014,KERALA,CHALAKUDY,1,Abdul Kareem,RJD,0,10th Pass,53,"Rs 27,46,000 ~ 27 Lacs+",Rs 0 ~,No
2014,KERALA,CHALAKUDY,2,Annamma Joy,AITC,0,Graduate,52,"Rs 63,97,000 ~ 63 Lacs+","Rs 20,40,000 ~ 20 Lacs+",No
2014,KERALA,CHALAKUDY,3,B. Gopalakrishnan,BJP,2,Graduate Professional,53,Not Available,Not Available,No
2014,KERALA,CHALAKUDY,4,Edappally Basheer,IND,0,Graduate,57,"Rs 42,28,516 ~ 42 Lacs+","Rs 20,00,000 ~ 20 Lacs+",No
2014,KERALA,CHALAKUDY,6,K Ambujakshan,Welfare Party Of India,1,Post Graduate,47,Not Available,Not Available,No
2014,KERALA,CHALAKUDY,7,K M Noordeen,AAP,0,Graduate,62,"Rs 15,86,04,311 ~ 15 Crore+",Rs 0 ~,No
2014,KERALA,CHALAKUDY,8,M G Purushothaman,BSP,0,Others,66,"Rs 2,96,000 ~ 2 Lacs+","Rs 78,000 ~ 78 Thou+",No
2014,KERALA,CHALAKUDY,9,P C Chacko,INC,0,Post Graduate,67,Not Available,Not Available,No
2014,KERALA,CHALAKUDY,10,Saji Thuruthikunnel,SHS,3,12th Pass,41,"Rs 30,17,995 ~ 30 Lacs+","Rs 12,06,000 ~ 12 Lacs+",No
2014,KERALA,CHALAKUDY,11,Shafeer Muhammed,SDPI,3,10th Pass,35,"Rs 14,35,046 ~ 14 Lacs+","Rs 1,70,695 ~ 1 Lacs+",No
2014,KERALA,CHALAKUDY,12,T D Baburajan,IND,0,12th Pass,56,Not Available,Not Available,No
2014,KERALA,CHALAKUDY,13,Vincent,IND,0,10th Pass,44,"Rs 46,18,200 ~ 46 Lacs+","Rs 12,00,000 ~ 12 Lacs+",No
