sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Kuldeep Bishnoi,Adampur,HJC(BL),0,Graduate,173086199,128106134,https://www.myneta.info/ha2009/candidate.php?candidate_id=393,main_election
2,Anil Viz,Ambala Cantt.,BJP,0,Graduate,2516543,56063,https://www.myneta.info/ha2009/candidate.php?candidate_id=59,main_election
3,VENOD SHARMA,Ambala City,INC,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=43,main_election
4,Pt. Zila Ram Chochra,Assandh,HJC(BL),0,10th Pass,15911703,174660,https://www.myneta.info/ha2009/candidate.php?candidate_id=309,main_election
5,ANITA YADAV,Ateli,INC,0,10th Pass,39188530,11117000,https://www.myneta.info/ha2009/candidate.php?candidate_id=152,main_election
6,Raghubir Singh,Badhra,INLD,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=243,main_election
7,MAHENDER PRATAP,Badkhal,INC,0,12th Pass,143649020,4432000,https://www.myneta.info/ha2009/candidate.php?candidate_id=55,main_election
8,NARESH SHARMA,Badli,INC,0,10th Pass,11801318,90000,https://www.myneta.info/ha2009/candidate.php?candidate_id=110,main_election
9,RAO DHARAMPAL,Badshahpur,INC,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=82,main_election
10,RAJINDER SINGH JOON,Bahadurgarh,INC,0,Graduate,332485285,76714000,https://www.myneta.info/ha2009/candidate.php?candidate_id=108,main_election
11,SHARDA RATHORE,Ballabhgarh,INC,1,Post Graduate,4563630,360000,https://www.myneta.info/ha2009/candidate.php?candidate_id=56,main_election
12,SRI KRISHAN,Baroda,INC,0,8th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=200,main_election
13,RAM NIWAS GOHRALA,Barwala,INC,0,10th Pass,11634500,516000,https://www.myneta.info/ha2009/candidate.php?candidate_id=102,main_election
14,Rameshwar Dayal,Bawal,INLD,0,Post Graduate,435253,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=322,main_election
15,RAM KISHAN FAUJI,Bawani Khera,INC,0,10th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=49,main_election
16,DR. RAGHUVIR SINGH KADIAN,Beri,INC,0,Doctorate,15123910,3460000,https://www.myneta.info/ha2009/candidate.php?candidate_id=113,main_election
17,Ghanshyam Saraf,Bhiwani,BJP,0,Graduate,25496487,4889100,https://www.myneta.info/ha2009/candidate.php?candidate_id=64,main_election
18,Ajay Singh Chautala,Dabwali,INLD,1,Post Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=383,main_election
19,Satpal,Dadri,HJC(BL),0,Graduate,16054346,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=249,main_election
20,Om Parkash Chutala,Ellenabad,INLD,2,10th Pass,153595730,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=390,main_election
21,ANAND KAUSHIK,Faridabad,INC,1,12th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=54,main_election
22,Shiv Charan Tejpal,Faridabad NIT,IND,0,8th Pass,43013637,243000,https://www.myneta.info/ha2009/candidate.php?candidate_id=605,main_election
23,Prahlad Singh,Fatehabad,IND,0,Graduate,57408556,167823,https://www.myneta.info/ha2009/candidate.php?candidate_id=637,main_election
24,Nasim Ahmed,Ferozepur Jhirka,INLD,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=357,main_election
25,KULDEEP SHARMA,Ganaur,INC,0,Graduate Professional,15693687,325546,https://www.myneta.info/ha2009/candidate.php?candidate_id=190,main_election
26,BHUPINDER SINGH HOODA,Garhi Sampla_Kiloi,INC,0,Graduate Professional,37444066,2000000,https://www.myneta.info/ha2009/candidate.php?candidate_id=173,main_election
27,Narinder Sangwan,Gharaunda,INLD,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=305,main_election
28,JAGBIR MALIK,Gohana,INC,0,Graduate Professional,26195285,5189311,https://www.myneta.info/ha2009/candidate.php?candidate_id=197,main_election
29,Phool Singh,Guhla,INLD,1,10th Pass,221612,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=275,main_election
30,Sukhbir,Gurgaon,IND,4,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=722,main_election
31,Vinod Bhayana,Hansi,HJC(BL),0,Graduate,9497778,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=399,main_election
32,Jaleb Khan,Hathin,IND,1,5th Pass,10450000,360000,https://www.myneta.info/ha2009/candidate.php?candidate_id=577,main_election
33,SAVITRI JINDAL,Hisar,INC,0,10th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=103,main_election
34,Jagdish Nayar,Hodal,INLD,0,12th Pass,4204855,52000,https://www.myneta.info/ha2009/candidate.php?candidate_id=450,main_election
35,Krishan Lal Panwar,Israna,INLD,0,10th Pass,5751216,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=317,main_election
36,Akram Khan,Jagadhri,BSP,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=210,main_election
37,GEETA BUKHAL,Jhajjar,INC,0,Post Graduate,23335000,6212000,https://www.myneta.info/ha2009/candidate.php?candidate_id=112,main_election
38,Dr. Hari Chand Midha,Jind,INLD,0,10th Pass,7581664,180000,https://www.myneta.info/ha2009/candidate.php?candidate_id=368,main_election
39,Parminder Singh Dhul,Julana,INLD,0,Graduate Professional,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=360,main_election
40,RANDEEP SINGH SURJEWALA,Kaithal,INC,3,Post Graduate,44050000,11166000,https://www.myneta.info/ha2009/candidate.php?candidate_id=130,main_election
41,Charanjeet Singh,Kalanwali,SAD,1,10th Pass,1183000,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=489,main_election
42,Ram Pal,Kalayat,INLD,0,Graduate Professional,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=272,main_election
43,PARDEEP CHAUDHARY,Kalka,INLD,0,Graduate,35744750,2005540,https://www.myneta.info/ha2009/candidate.php?candidate_id=26,main_election
44,SUMITA SINGH,Karnal,INC,0,Graduate,79363134,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=138,main_election
45,JAIVIR BALMIKI,Kharkhauda,INC,0,12th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=193,main_election
46,YADUVENDRA SINGH,Kosli,INC,1,10th Pass,56024254,88192,https://www.myneta.info/ha2009/candidate.php?candidate_id=168,main_election
47,Sher Singh,Ladwa,INLD,1,Post Graduate,88256000,1131809,https://www.myneta.info/ha2009/candidate.php?candidate_id=283,main_election
48,Dharampal,Loharu,INLD,0,10th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=237,main_election
49,Dan Singh,Mahendragarh,INC,0,Post Graduate,53123408,1361000,https://www.myneta.info/ha2009/candidate.php?candidate_id=439,main_election
50,ANAND SINGH DANGI,Meham,INC,0,Graduate,21645409,2715160,https://www.myneta.info/ha2009/candidate.php?candidate_id=172,main_election
51,Rajbir Singh,Mulana,INLD,0,10th Pass,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=247,main_election
52,CH. SAMPAT SINGH,Nalwa,INC,1,Post Graduate,41757006,835160,https://www.myneta.info/ha2009/candidate.php?candidate_id=105,main_election
53,Bahadur Singh,Nangal Chaudhry,INLD,0,5th Pass,13733423,0,https://www.myneta.info/ha2009/candidate.php?candidate_id=444,main_election
54,RAM KISHAN,Naraingarh,INC,0,Graduate,,,https://www.myneta.info/ha2009/candidate.php?candidate_id=41,main_election
