sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
27,Ratan Bhowmik,KAKRABAN-SHALGARA (SC),CPI(M),0,Post Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=160,main_election
28,Manindra Chandra Das,KALYANPUR-PRAMODNAGAR,CPI(M),0,Graduate,641801,1000000,https://www.myneta.info/tripura2013/candidate.php?candidate_id=146,main_election
29,Narayan Chandra Chowdhury,KAMALASAGAR,CPI(M),0,12th Pass,1135910,828219,https://www.myneta.info/tripura2013/candidate.php?candidate_id=126,main_election
30,Bijoy Lakshmi Singha,KAMALPUR,CPI(M),0,8th Pass,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=185,main_election
31,Rajendra Reang,KANCHANPUR (ST),CPI(M),0,10th Pass,2649097,2096755,https://www.myneta.info/tripura2013/candidate.php?candidate_id=106,main_election
32,Diba Chandra Hrangkhawl,KARAMCHARA (ST),INC,0,12th Pass,6697,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=36,main_election
33,Priyamani Debbarma,KARBOOK (ST),CPI(M),0,12th Pass,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=180,main_election
34,Pabitra Kar,KHAYERPUR,CPI(M),0,Graduate,5891364,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=89,main_election
35,Samir Deb Sarkar,KHOWAI,CPI(M),0,Graduate,2658481,510373,https://www.myneta.info/tripura2013/candidate.php?candidate_id=97,main_election
36,Khagendra Jamatia,KRISHNAPUR (ST),CPI(M),0,8th Pass,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=149,main_election
37,Manik Dey,MAJLISHPUR,CPI(M),0,12th Pass,5420463,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=120,main_election
38,Monoranjan Debbarma,MANDAI BAZAR (ST),CPI(M),0,8th Pass,1142036,542848,https://www.myneta.info/tripura2013/candidate.php?candidate_id=90,main_election
39,Jitendra Chaudhuri,MANU (ST),CPI(M),0,12th Pass,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=174,main_election
40,Madhab Chandra Saha,MATARBARI,CPI(M),0,12th Pass,5133003,279488,https://www.myneta.info/tripura2013/candidate.php?candidate_id=156,main_election
41,Ratan Lal Nath,MOHANPUR,INC,6,Graduate Professional,8163595,978482,https://www.myneta.info/tripura2013/candidate.php?candidate_id=1,main_election
42,Tapan Chandra Das,NALCHAR (SC),CPI(M),0,Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=135,main_election
43,Samiran Malakar,PABIACHARA (SC),CPI(M),0,10th Pass,713370,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=200,main_election
44,Subodh Das,PANISAGAR,CPI(M),0,10th Pass,314178,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=104,main_election
45,Arun Kumar Chakma,PECHARTHAL (ST),CPI(M),0,Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=105,main_election
46,Anil Sarkar,PRATAPGARH (SC),CPI(M),0,Post Graduate,6705063,405011,https://www.myneta.info/tripura2013/candidate.php?candidate_id=92,main_election
47,Pranajit Singha Roy,RADHAKISHORPUR,INC,0,Graduate,40324294,297624,https://www.myneta.info/tripura2013/candidate.php?candidate_id=24,main_election
48,Lalit Mohan Tripura,RAIMA VALLEY (ST),CPI(M),0,5th Pass,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=182,main_election
49,Sudhan Das,RAJNAGAR (SC),CPI(M),0,10th Pass,2020413,496238,https://www.myneta.info/tripura2013/candidate.php?candidate_id=163,main_election
50,Padma Kumar Debbarma,RAMCHANDRAGHAT (ST),CPI(M),0,10th Pass,158159,951348,https://www.myneta.info/tripura2013/candidate.php?candidate_id=96,main_election
51,Ratan Das,RAMNAGAR,CPI(M),0,Post Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=116,main_election
52,Rita Kar (Majumder),SABROOM,CPI(M),0,Graduate,1463958,1487000,https://www.myneta.info/tripura2013/candidate.php?candidate_id=175,main_election
53,Manindra Reang,SANTIRBAZAR (ST),CPI,0,10th Pass,2856010,845423,https://www.myneta.info/tripura2013/candidate.php?candidate_id=100,main_election
54,Pranab Debbarma,SIMNA (ST),CPI(M),0,Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=107,main_election
55,Shyamal Chakraborty,SONAMURA,CPI(M),0,12th Pass,4874822,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=136,main_election
56,Sudhir Das,SURMA (SC),CPI(M),0,12th Pass,4001322,1570954,https://www.myneta.info/tripura2013/candidate.php?candidate_id=186,main_election
57,Raj Kumar Chaudhuri,SURYAMANINAGAR,CPI(M),0,Post Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=95,main_election
58,Niranjan Debbarma,TAKARJALA (ST),CPI(M),0,10th Pass,852794,776700,https://www.myneta.info/tripura2013/candidate.php?candidate_id=91,main_election
59,Gouri Das,TELIAMURA,CPI(M),0,10th Pass,2411929,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=148,main_election
60,Asish Kumar Saha,TOWN BARDOWALI,INC,0,12th Pass,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=7,main_election
