sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Parimal Debnath,AMARPUR : BYE- ELECTION ON 13-02-2016,CPI(M),0,Graduate,2360000,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=315,bye_election
2,Jhumu Sarkar,BARJALA : BYE ELECTION ON 19-11-2016,CPI(M),0,Post Graduate,71740,70770,https://www.myneta.info/tripura2013/candidate.php?candidate_id=321,bye_election
3,Biswajit Datta,KHOWAI : BYE ELECTION ON 19-11-2016,CPI(M),0,Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=325,bye_election
4,Pravat Chowdhury,MANU (ST) : BYE ELECTION 13-09-2014,CPI(M),0,Graduate,11989941,1278000,https://www.myneta.info/tripura2013/candidate.php?candidate_id=300,bye_election
5,Ramu Das,PRATAPGARH (SC) : BYE ELECTION 27-06-2015,CPI(M),0,Post Graduate,301489,0,https://www.myneta.info/tripura2013/candidate.php?candidate_id=309,bye_election
6,Anjan Das,SURMA (SC) : BYE ELECTION 27-06-2015,CPI(M),0,Post Graduate,,,https://www.myneta.info/tripura2013/candidate.php?candidate_id=310,bye_election
