Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,MAHARASHTRA,WARDHA,11,Ramdas Chandrabhanji Tadas,BJP,0,10th Pass,65,"Rs 6,58,07,822 ~ 6 Crore+","Rs 89,61,387 ~ 89 Lacs+",Yes
2019,MAHARASHTRA,WARDHA,1,Adv. Bhaskar Marotrao Neware,IND,0,Post Graduate,43,"Rs 1,35,345 ~ 1 Lacs+",Rs 0 ~,No
2019,MAHARASHTRA,WARDHA,2,Arvind Shamrao Lillore,IND,0,Others,40,"Rs 2,47,887 ~ 2 Lacs+",Rs 0 ~,No
2019,MAHARASHTRA,WARDHA,3,Charulata Khajansing Tokas,INC,0,Graduate Professional,53,Not Available,Not Available,No
2019,MAHARASHTRA,WARDHA,4,Dhanraj Kotiram Vanjari,Vanchit Bahujan Aaghadi,1,Post Graduate,63,"Rs 9,76,29,000 ~ 9 Crore+",Rs 0 ~,No
2019,MAHARASHTRA,WARDHA,5,Dnyaneshwar Laxamnrao Wakudkar,Lokjagar Party,2,Post Graduate,62,"Rs 1,75,97,448 ~ 1 Crore+","Rs 1,50,000 ~ 1 Lacs+",No
2019,MAHARASHTRA,WARDHA,6,Gadhave Pravin Rameshwarrao,Ambedkarist Republican Party,0,10th Pass,34,Not Available,Not Available,No
2019,MAHARASHTRA,WARDHA,7,Ganesh Kisanrao Lade,Ambedkarite Party of India,0,12th Pass,42,"Rs 1,89,000 ~ 1 Lacs+",Rs 0 ~,No
2019,MAHARASHTRA,WARDHA,8,Jagdish Uddhavrao Wankhede,Bahujan Mukti Party,0,10th Pass,35,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,No
2019,MAHARASHTRA,WARDHA,9,Nandkishor Ramaji Sagar,IND,1,Others,52,Not Available,Not Available,No
2019,MAHARASHTRA,WARDHA,10,Rajesh Marotrao Balpande,IND,0,Graduate Professional,43,"Rs 80,19,000 ~ 80 Lacs+",Rs 0 ~,No
2019,MAHARASHTRA,WARDHA,12,Shaileshkumar Premkishorji Agrawal,BSP,1,Post Graduate,37,Not Available,Not Available,No
2019,MAHARASHTRA,WARDHA,13,Umesh Sadashiv Neware,IND,0,10th Pass,42,"Rs 1,24,000 ~ 1 Lacs+","Rs 32,138 ~ 32 Thou+",No
2019,MAHARASHTRA,WARDHA,14,Zitruji Chandruji Borutkar,IND,0,Graduate Professional,63,"Rs 1,95,28,934 ~ 1 Crore+","Rs 16,00,000 ~ 16 Lacs+",No
