Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,ANDHRA PRADESH,ARAKU,7,Kothapalli Geetha,Yuvajana Sramika Rythu Congress Party,0,Post Graduate,43,"Rs 6,51,47,467 ~ 6 Crore+","Rs 4,32,61,606 ~ 4 Crore+",Yes
2014,ANDHRA PRADESH,ARAKU,1,Biddika Ramayya,IND,0,Literate,52,"Rs 15,500 ~ 15 Thou+","Rs 15,000 ~ 15 Thou+",No
2014,ANDHRA PRADESH,ARAKU,2,Boorjabariki Dhanaraju,AAP,0,Graduate,33,"Rs 52,000 ~ 52 Thou+",Rs 0 ~,No
2014,ANDHRA PRADESH,ARAKU,3,Gummidi Sandhya Rani,TDP,0,Graduate,41,Not Available,Not Available,No
2014,ANDHRA PRADESH,ARAKU,4,Illa Ramireddy,IND,0,5th Pass,60,"Rs 3,10,000 ~ 3 Lacs+",Rs 0 ~,No
2014,ANDHRA PRADESH,ARAKU,5,Kangala Baludora,IND,0,5th Pass,59,"Rs 6,50,000 ~ 6 Lacs+",Rs 0 ~,No
2014,ANDHRA PRADESH,ARAKU,6,Kishore Chandra Suryanarayana Deo Vyricherla,INC,0,Post Graduate,67,Not Available,Not Available,No
2014,ANDHRA PRADESH,ARAKU,8,Midiyam Baburao,CPI(M),0,Graduate Professional,63,"Rs 22,30,750 ~ 22 Lacs+",Rs 0 ~,No
2014,ANDHRA PRADESH,ARAKU,9,Sallangi Ratnam,IND,0,Graduate,35,Not Available,Not Available,No
2014,ANDHRA PRADESH,ARAKU,10,Sankara Rao Chetti,IND,0,Post Graduate,33,"Rs 40,150 ~ 40 Thou+",Rs 0 ~,No
2014,ANDHRA PRADESH,ARAKU,11,Sankara Rao Vanugu,IND,0,Doctorate,39,"Rs 6,12,528 ~ 6 Lacs+",Rs 0 ~,No
