sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Chittayam Gopakumar,ADOOR,CPI,0,10th Pass,1896205,646466,https://www.myneta.info/kerala2016/candidate.php?candidate_id=361,main_election
2,Thomas Isaac.t.m,ALAPPUZHA,CPI(M),7,Doctorate,1867908,0,https://www.myneta.info/kerala2016/candidate.php?candidate_id=326,main_election
3,Prasenan K D,ALATHUR,CPI(M),3,12th Pass,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=299,main_election
4,Anvar Sadath,ALUVA,INC,7,10th Pass,3187962,354714,https://www.myneta.info/kerala2016/candidate.php?candidate_id=156,main_election
5,G.sudhakaran,AMBALAPUZHA,CPI(M),1,Post Graduate,5429533,70442,https://www.myneta.info/kerala2016/candidate.php?candidate_id=194,main_election
6,Roji M John,ANGAMALY,INC,0,Post Graduate,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=154,main_election
7,Veena George,ARANMULA,CPI(M),0,Post Graduate,16347050,5891545,https://www.myneta.info/kerala2016/candidate.php?candidate_id=351,main_election
8,A.m.ariff,AROOR,CPI(M),2,Graduate Professional,9706421,675000,https://www.myneta.info/kerala2016/candidate.php?candidate_id=349,main_election
9,Sabarinadhan.k.s,ARUVIKKARA,INC,0,Graduate Professional,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=236,main_election
10,B.satyan,ATTINGAL,CPI(M),5,Graduate Professional,4170883,0,https://www.myneta.info/kerala2016/candidate.php?candidate_id=354,main_election
11,K M Shaji,AZHIKODE,IUML,3,12th Pass,7027851,860000,https://www.myneta.info/kerala2016/candidate.php?candidate_id=63,main_election
12,Purushuan Kadalundy,BALUSSERI,CPI(M),3,10th Pass,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=334,main_election
13,V K C Mammed Koya,BEYPORE,CPI(M),1,5th Pass,304145261,0,https://www.myneta.info/kerala2016/candidate.php?candidate_id=87,main_election
14,Retnakaran,CHADAYAMANGALAM,CPI,1,10th Pass,7341930,75972,https://www.myneta.info/kerala2016/candidate.php?candidate_id=51,main_election
15,B D Devassy,CHALAKKUDY,CPI(M),0,10th Pass,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=148,main_election
16,G.s.jayalal,CHATHANNUR,CPI,2,10th Pass,16746898,6375666,https://www.myneta.info/kerala2016/candidate.php?candidate_id=220,main_election
17,U R Pradeep,CHELAKKARA,CPI(M),1,Graduate Professional,2256113,0,https://www.myneta.info/kerala2016/candidate.php?candidate_id=134,main_election
18,Ramachandran Nair,CHENGANNUR,CPI(M),2,Post Graduate,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=201,main_election
19,Thilothaman,CHERTHALA,CPI,1,Graduate,5133330,924803,https://www.myneta.info/kerala2016/candidate.php?candidate_id=360,main_election
20,V Sasi,CHIRAYINKEEZHU,CPI,1,Graduate,4961854,802260,https://www.myneta.info/kerala2016/candidate.php?candidate_id=223,main_election
21,Krishnankutty K,CHITTUR,JD(S),0,8th Pass,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=297,main_election
22,S Rajendran,DEVIKULAM,CPI(M),2,Graduate,7306117,4608000,https://www.myneta.info/kerala2016/candidate.php?candidate_id=180,main_election
23,Pinarayi Vijayan,DHARMADAM,CPI(M),11,12th Pass,10716684,795000,https://www.myneta.info/kerala2016/candidate.php?candidate_id=70,main_election
24,A K Saseendran,ELATHUR,NCP,2,10th Pass,,,https://www.myneta.info/kerala2016/candidate.php?candidate_id=399,main_election
25,P K Basheer,ERANAD,IUML,0,10th Pass,58406753,1401614,https://www.myneta.info/kerala2016/candidate.php?candidate_id=41,main_election
