sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Kento Jini,ALONG EAST,BJP,0,Graduate Professional,81078422,902254,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4635,main_election
2,Tumke Bagra,ALONG WEST,BJP,0,Graduate Professional,77744570,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4669,main_election
3,Mopi Mihu,ANINI,BJP,0,5th Pass,,,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4606,main_election
4,Goruk Pordung,BAMENG,BJP,0,Literate,39248693,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4617,main_election
5,Gokar Basar,BASAR,NPP,1,Graduate,10698893,1999518,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4666,main_election
6,Dongru Siongju,BOMDILA,JD(U),0,8th Pass,,,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4616,main_election
7,Somlung Mossang,BORDUMSA - DIYUM,IND,0,10th Pass,11519048,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4760,main_election
8,Wanglin Lowangdong,BORDURIA BOGAPANI,INC,0,Graduate,86203271,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4775,main_election
9,Tesam Pongte,CHANGLANG NORTH,BJP,0,Graduate,,,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4650,main_election
10,Phosum Khimhun,CHANGLANG SOUTH,BJP,0,12th Pass,49714768,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4649,main_election
11,Hayeng Mangfi,CHAYANG TAJO,JD(U),0,Graduate Professional,280385280,177009000,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4681,main_election
12,Chowna Mein,CHOWKHAM,BJP,0,Graduate,,,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4751,main_election
13,Gum Tayeng,DAMBUK,BJP,0,12th Pass,45724097,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4742,main_election
14,Tanya Soki,DAPORIJO,BJP,2,Graduate,197845942,59633858,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4630,main_election
15,Phurpa Tsering,DIRANG,BJP,0,12th Pass,,,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4608,main_election
16,Tana Hali Tara,DOIMUKH,BJP,0,10th Pass,841880000,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4621,main_election
17,Rode Bui,DUMPORIJO,BJP,0,10th Pass,170000,0,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4631,main_election
18,Dasanglu Pul,HAYULIANG,BJP,0,12th Pass,,,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4646,main_election
19,Techi Kaso,ITANAGAR,JD(U),0,Illiterate,318685930,40000000,https://www.myneta.info/ArunachalPradesh2019/candidate.php?candidate_id=4600,main_election
