Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,UTTARAKHAND,GARHWAL,1,Anil Baluni,BJP,0,Graduate,53,"Rs 3,77,98,791 ~ 3 Crore+",Rs 0 ~,Yes
2024,UTTARAKHAND,GARHWAL,2,Arjun Singh,Akhil Bhartiya Parivar Party,0,Post Graduate,61,"Rs 2,72,73,084 ~ 2 Crore+",Rs 0 ~,No
2024,UTTARAKHAND,GARHWAL,3,Ashutosh Singh,Uttarakhand Kranti Dal,7,Post Graduate,50,Not Available,Not Available,No
2024,UTTARAKHAND,GARHWAL,4,Deependra Singh Negi,IND,0,Post Graduate,47,"Rs 93,03,500 ~ 93 Lacs+","Rs 24,15,968 ~ 24 Lacs+",No
2024,UTTARAKHAND,GARHWAL,5,Dheer Singh,BSP,5,12th Pass,62,"Rs 57,00,000 ~ 57 Lacs+",Rs 0 ~,No
2024,UTTARAKHAND,GARHWAL,6,Dr Mukesh Pant,Sainik Samaj Party,0,Doctorate,57,Not Available,Not Available,No
2024,UTTARAKHAND,GARHWAL,7,Ganesh Godiyal,INC,0,Graduate,58,"Rs 5,42,29,805 ~ 5 Crore+","Rs 1,74,00,000 ~ 1 Crore+",No
2024,UTTARAKHAND,GARHWAL,8,Mukesh Prakash,IND,0,12th Pass,40,"Rs 1,54,100 ~ 1 Lacs+",Rs 0 ~,No
2024,UTTARAKHAND,GARHWAL,9,Reshma Panwar,SUCI(C),0,Post Graduate,31,Not Available,Not Available,No
2024,UTTARAKHAND,GARHWAL,10,Shyamlal,Bahujan Mukti Party,0,Post Graduate,69,"Rs 83,50,000 ~ 83 Lacs+",Rs 0 ~,No
2024,UTTARAKHAND,GARHWAL,11,Sonu Kumar,IND,0,Others,33,"Rs 6,29,000 ~ 6 Lacs+","Rs 6,00,000 ~ 6 Lacs+",No
2024,UTTARAKHAND,GARHWAL,12,Sureshi Devi,Peoples Party of India (Democratic),0,10th Pass,50,Not Available,Not Available,No
2024,UTTARAKHAND,GARHWAL,13,Vinod Kumar Sharma,Uttarakhand Samanta Party,0,Post Graduate,67,"Rs 8,70,15,946 ~ 8 Crore+",Rs 0 ~,No
