Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,UTTAR PRADESH,Misrikh,1,ASHOK KUMAR RAWAT,BSP,0,Post Graduate,36,"Rs 14,19,108 ~ 14 Lacs+","Rs 3,26,547 ~ 3 Lacs+",Yes
2004,UTTAR PRADESH,Misrikh,2,MOTI LAL,IND,0,Not Given,33,"Rs 1,18,000 ~ 1 Lacs+",Rs 0 ~,No
2004,UTTAR PRADESH,Misrikh,3,NAND RAM,MNVP,0,8th Pass,29,Not Available,Not Available,No
2004,UTTAR PRADESH,Misrikh,4,PARAGI LAL CHAU,BJP,0,10th Pass,68,"Rs 52,35,690 ~ 52 Lacs+",Rs 0 ~,No
2004,UTTAR PRADESH,Misrikh,5,RAJ KUMAR,IND,0,Not Given,29,"Rs 6,000 ~ 6 Thou+",Rs 0 ~,No
2004,UTTAR PRADESH,Misrikh,6,RAM ASREY,IND,0,8th Pass,61,Not Available,Not Available,No
2004,UTTAR PRADESH,Misrikh,7,RAM LAL RAHI,INC,0,8th Pass,57,"Rs 67,00,789 ~ 67 Lacs+","Rs 2,19,534 ~ 2 Lacs+",No
2004,UTTAR PRADESH,Misrikh,8,SUNILA,CPI(ML)(L),0,Literate,30,"Rs 7,500 ~ 7 Thou+",Rs 0 ~,No
2004,UTTAR PRADESH,Misrikh,9,SUSHILA DEVI,IND,0,Graduate,0,Not Available,Not Available,No
2004,UTTAR PRADESH,Misrikh,10,SUSHILA SAROJ,SP,0,Post Graduate,45,"Rs 1,35,61,592 ~ 1 Crore+","Rs 1,04,644 ~ 1 Lacs+",No
2004,UTTAR PRADESH,Misrikh,11,UDAY RAJ,IND,0,8th Pass,30,"Rs 71,000 ~ 71 Thou+",Rs 0 ~,No
2004,UTTAR PRADESH,Misrikh,12,VEERENDRA KUMAR,AD,0,10th Pass,27,Not Available,Not Available,No
