sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
15,Kamal Verma,BISHNAH,JKNC,0,10th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=750,main_election
16,Javaid Mustafa Mir,CHADOORA,JKPDP,0,12th Pass,69176500,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=498,main_election
17,Dina Nath,CHENANI (SC),BJP,0,10th Pass,6951268,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=154,main_election
18,Dr. Kirshan Lal,CHHAMB (SC),BJP,0,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=780,main_election
19,Ghulam Nabi Lone,CHRAR-I- SHARIEF,JKPDP,0,Graduate Professional,813240,282352,https://www.myneta.info/jk2014/candidate.php?candidate_id=462,main_election
20,Ch Zulfkar Ali,DARHAL,JKPDP,0,Post Graduate,153502135,1952145,https://www.myneta.info/jk2014/candidate.php?candidate_id=881,main_election
21,Mohammad Amin Bhat,DEVSAR,INC,0,10th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=167,main_election
22,Shakti Parihar,DODA,BJP,0,12th Pass,45790193,599450,https://www.myneta.info/jk2014/candidate.php?candidate_id=10,main_election
23,Syed Farooq Ahmad Andrabi,DORU,JKPDP,0,Graduate,25536000,716000,https://www.myneta.info/jk2014/candidate.php?candidate_id=682,main_election
24,Ishfaq Ahmad,GANDERBAL,JKNC,0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=119,main_election
25,Kavinder Gupta,GANDHINAGAR,BJP,0,Graduate,24227271,1543653,https://www.myneta.info/jk2014/candidate.php?candidate_id=725,main_election
26,Ajaz Ahmed Khan,GOOL ARNAS,INC,0,Graduate Professional,14747000,150000,https://www.myneta.info/jk2014/candidate.php?candidate_id=160,main_election
27,Mumtaz Ahmed,GULABGARH,INC,0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=155,main_election
28,Mohd Abbas Wani,GULMARG,JKPDP,0,12th Pass,11669418,523097,https://www.myneta.info/jk2014/candidate.php?candidate_id=420,main_election
29,Nazir Ahmad Khan Gurezi,GUREZ,JKNC,0,Graduate,21191000,500000,https://www.myneta.info/jk2014/candidate.php?candidate_id=44,main_election
30,Shamim Firdous,HABBAKADAL,JKNC,0,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=566,main_election
31,Sajad Gani Lone,HANDWARA,J&K Peoples Conference,0,Graduate,139845895,1272996,https://www.myneta.info/jk2014/candidate.php?candidate_id=197,main_election
32,Asiea,HAZRATBAL,JKPDP,1,Graduate Professional,40590246,1679847,https://www.myneta.info/jk2014/candidate.php?candidate_id=537,main_election
33,Kuldeep Raj,HIRANAGAR (SC),BJP,0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=848,main_election
34,Ab. Majeed Butt,HOME-SHALIBUGH,JKNC,0,Graduate Professional,73827000,4439000,https://www.myneta.info/jk2014/candidate.php?candidate_id=213,main_election
35,Mubarak Ahmed Gul,IDGAH,JKNC,0,Graduate,41540000,158000,https://www.myneta.info/jk2014/candidate.php?candidate_id=550,main_election
36,Ghulam Mohd. Saroori,INDERWAL,INC,0,10th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=24,main_election
37,Rajesh Gupta,JAMMU EAST,BJP,0,Graduate,10537781,760371,https://www.myneta.info/jk2014/candidate.php?candidate_id=729,main_election
38,Sat Paul Sharma,JAMMU WEST,BJP,0,Graduate,18660533,739657,https://www.myneta.info/jk2014/candidate.php?candidate_id=737,main_election
39,Abdul Ghani Kohli,KALAKOTE,BJP,0,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=892,main_election
40,Altaf Ahmad,KANGAN,JKNC,0,Graduate Professional,138342956,200000,https://www.myneta.info/jk2014/candidate.php?candidate_id=106,main_election
41,Asgar Ali Karbalaie,KARGIL,INC,0,10th Pass,1901000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=90,main_election
42,Raja Manzoor Ahmad Khan,KARNAH,JKPDP,0,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=153,main_election
43,Rajiv Jasrotia,KATHUA,BJP,0,Graduate,15162517,5600420,https://www.myneta.info/jk2014/candidate.php?candidate_id=713,main_election
44,Hakeem Mohammad Yaseen Shah,KHANSAHIB,J & K People Democratic Front (Secular),0,5th Pass,57316742,38000,https://www.myneta.info/jk2014/candidate.php?candidate_id=501,main_election
45,Ali Mohd Sagar,KHANYAR,JKNC,0,Post Graduate,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=556,main_election
46,Sunil Kumar Sharma,KISHTWAR,BJP,0,12th Pass,19331611,2639752,https://www.myneta.info/jk2014/candidate.php?candidate_id=74,main_election
47,Abdul Rahim Rather,KOKERNAG,JKPDP,0,Graduate,81255015,3400000,https://www.myneta.info/jk2014/candidate.php?candidate_id=512,main_election
48,Mohamad Yousuf Tarigami,KULGAM,CPI(M),0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=204,main_election
49,Bashir Ahmad Dar,KUPWARA,J&K Peoples Conference,0,Graduate Professional,1655000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=265,main_election
50,Abdul Rashid Sheik,LANGATE,IND,0,Graduate,2301000,883000,https://www.myneta.info/jk2014/candidate.php?candidate_id=296,main_election
51,Nawang Rigzin,LEH,INC,0,Literate,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=8,main_election
52,Abdul Haq Khan,LOLAB,JKPDP,0,Graduate Professional,10993517,600000,https://www.myneta.info/jk2014/candidate.php?candidate_id=276,main_election
53,Sukhnandan Kumar,MARH,BJP,0,12th Pass,11627969,1891708,https://www.myneta.info/jk2014/candidate.php?candidate_id=907,main_election
54,Javed Ahmed Rana,MENDHAR,JKNC,0,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=329,main_election
55,Devender Singh Rana,NAGROTA,JKNC,0,Graduate Professional,249342106,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=797,main_election
56,Deldan Namgial,NOBRA,INC,0,Graduate,1744561,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=81,main_election
57,Ab Majeed Padder,NOORABAD,JKPDP,0,8th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=199,main_election
58,Ravinder Kumar,NOWSHARA,BJP,0,Post Graduate,21000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=688,main_election
59,Altaf Ahmad Wani,PAHALGAM,JKNC,0,Graduate Professional,36027972,1115866,https://www.myneta.info/jk2014/candidate.php?candidate_id=535,main_election
60,Zahoor Ahmad Mir,PAMPORE,JKPDP,0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=463,main_election
61,Imran Raza Ansari,PATTAN,JKPDP,0,Post Graduate,114090940,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=422,main_election
62,Shah Mohd Tantray,POONCH HAVELI,JKPDP,0,Graduate,1000000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=162,main_election
63,Mohd Khalil Bandh,PULWAMA,JKPDP,0,10th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=478,main_election
64,Dr. Gagan Bhagat,R S PURA (SC),BJP,0,Graduate Professional,3953000,328000,https://www.myneta.info/jk2014/candidate.php?candidate_id=753,main_election
65,Yawar Ahmad Mir,RAFIABAD,JKPDP,0,Post Graduate,220000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=361,main_election
66,Bali Bhagat,RAIPUR DOMANA (SC),BJP,0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=770,main_election
67,Qamar Hussain,RAJOURI,JKPDP,0,Graduate Professional,16940000,317000,https://www.myneta.info/jk2014/candidate.php?candidate_id=871,main_election
68,Haseeb A Drabu,RAJPORA,JKPDP,0,Post Graduate,112289073,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=479,main_election
69,Neelam Kumar Lahgeh,RAMBAN (SC),BJP,0,12th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=146,main_election
70,Ranbir Singh Pathania,RAMNAGAR,BJP,0,Graduate Professional,519758,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=193,main_election
71,Ajay Nanda,REASI,BJP,0,Graduate Professional,16247056,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=188,main_election
72,Devinder Kumar Manyal,SAMBA (SC),BJP,0,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=605,main_election
73,Syed Basharat Ahmed Bukhari,SANGRAMA,JKPDP,0,Graduate,28153162,580000,https://www.myneta.info/jk2014/candidate.php?candidate_id=390,main_election
74,Gulzar Ahmad Wani,SHANGUS,INC,1,Graduate,3050000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=519,main_election
75,Mohammad Yousuf Bhat,SHOPIAN,JKPDP,1,Graduate Professional,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=686,main_election
76,Mohammad Ashraf Mir,SONAWAR,JKPDP,0,Post Graduate,88258857,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=583,main_election
77,Mohd. Akbar Lone,SONAWARI,JKNC,0,Graduate Professional,76300000,254000,https://www.myneta.info/jk2014/candidate.php?candidate_id=6,main_election
78,Abdul Rashid Dar,SOPORE,INC,0,8th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=368,main_election
79,Sham Lal Choudhary,SUEHETGARH,BJP,0,Graduate,19604040,279724,https://www.myneta.info/jk2014/candidate.php?candidate_id=761,main_election
80,Ch Mohd Akram,SURANKOTE,INC,0,Graduate Professional,11300000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=320,main_election
81,Mushtaq Ahmad Shah,TRAL,JKPDP,0,Post Graduate,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=493,main_election
82,Pawan Kumar Gupta,UDHAMPUR,IND,0,Graduate Professional,68857000,0,https://www.myneta.info/jk2014/candidate.php?candidate_id=318,main_election
83,Mohammed Shafi,URI,JKNC,0,Graduate Professional,36301289,564242,https://www.myneta.info/jk2014/candidate.php?candidate_id=351,main_election
84,Chander Parkash,VIJAYPUR,BJP,0,10th Pass,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=615,main_election
85,Aijaz Ahmad Mir,WACHI,JKPDP,0,Graduate Professional,37510500,300000,https://www.myneta.info/jk2014/candidate.php?candidate_id=630,main_election
86,Abid Hussain Ansari,ZADIBAL,JKPDP,0,10th Pass,270129340,25100000,https://www.myneta.info/jk2014/candidate.php?candidate_id=687,main_election
87,Syed Mohammad Baqir Rizvi,ZANSKAR,IND,0,Graduate,,,https://www.myneta.info/jk2014/candidate.php?candidate_id=102,main_election
