Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,BIHAR,Aurangabad,6,NIKHIL KUMAR,INC,0,Post Graduate,63,Not Available,Not Available,Yes
2004,BIHAR,Aurangabad,1,AASHUTOSH KUMAR SINGH,IND,0,10th Pass,44,"Rs 8,07,000 ~ 8 Lacs+","Rs 90,000 ~ 90 Thou+",No
2004,BIHAR,Aurangabad,2,ANN KUMAR,AD,0,Literate,31,Nil,Rs 0 ~,No
2004,BIHAR,Aurangabad,3,INDRADEO RAM,IND,0,Literate,54,Not Available,Not Available,No
2004,BIHAR,Aurangabad,4,JITENDRA YADAV,BSP,2,10th Pass,41,"Rs 55,50,000 ~ 55 Lacs+",Rs 0 ~,No
2004,BIHAR,Aurangabad,5,KAMTA PASWAN,IND,0,10th Pass,30,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No
2004,BIHAR,Aurangabad,7,RAJ BALABH SINGH,Shoshit Samaj Dal,0,10th Pass,37,"Rs 1,80,000 ~ 1 Lacs+",Rs 0 ~,No
2004,BIHAR,Aurangabad,8,RAJA RAM SINGH,CPI(ML)(L),1,Graduate Professional,48,"Rs 15,85,476 ~ 15 Lacs+","Rs 91,611 ~ 91 Thou+",No
2004,BIHAR,Aurangabad,9,RAJIV RANJAN SINGH,SP,0,Graduate,49,Not Available,Not Available,No
2004,BIHAR,Aurangabad,10,RAMESHWAR SINGH,IND,0,Graduate,51,"Rs 9,89,000 ~ 9 Lacs+","Rs 50,000 ~ 50 Thou+",No
2004,BIHAR,Aurangabad,11,SARJOON PASWAN,IND,0,Not Given,25,"Rs 1,85,000 ~ 1 Lacs+",Rs 0 ~,No
2004,BIHAR,Aurangabad,12,SUSHIL KUMAR SINGH,JD(U),4,Post Graduate,39,Not Available,Not Available,No
2004,BIHAR,Aurangabad,13,UCHIT NARAIN SINGH,IND,0,8th Pass,52,"Rs 5,000 ~ 5 Thou+",Rs 0 ~,No
