sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
28,Sanjay Prasad Yadav,GODDA,RJD,6,12th Pass,295997350,48947842,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=1175,main_election
29,Yogendra Prasad,GOMIA,JMM,0,Graduate,18497230,770000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=804,main_election
30,Bhushan Tirkey,GUMLA (ST),JMM,2,10th Pass,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=230,main_election
31,Navin Jaiswal,HATIA,BJP,3,Graduate,184236000,88630000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=347,main_election
32,Pradip Prasad,HAZARIBAGH,BJP,2,Graduate,66937567,12850000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=262,main_election
33,Sanjay Kumar Singh Yadav,HUSSAINABAD,RJD,3,10th Pass,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=324,main_election
34,Sabita Mahato,ICHAGARH,JMM,0,8th Pass,68855267,3334,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=51,main_election
35,Sona Ram Sinku,JAGANATHPUR (ST),INC,0,10th Pass,22555427,1289324,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=142,main_election
36,Lois Marandi,JAMA (ST),JMM,0,Doctorate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=947,main_election
37,Purnima Sahu,JAMSHEDPUR EAST,BJP,0,Graduate,17599942,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=418,main_election
38,Saryu Roy,JAMSHEDPUR WEST,JD(U),4,Post Graduate,45685402,1920600,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=214,main_election
39,Irfan Ansari,JAMTARA,INC,5,Post Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=872,main_election
40,Manju Kumari,JAMUA (SC),BJP,0,10th Pass,2187000,200000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=846,main_election
41,Devendra Kunwar,JARMUNDI,BJP,0,10th Pass,56370219,954178,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=1258,main_election
42,Ragini Singh,JHARIA,BJP,0,Literate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=1031,main_election
43,Mangal Kalindi,JUGSALAI (SC),JMM,0,10th Pass,9011330,3200000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=16,main_election
44,Suresh Kumar Baitha,KANKE (SC),INC,1,Post Graduate,10411704,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=715,main_election
45,Dashrath Gagrai,KHARSAWAN (ST),JMM,3,Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=135,main_election
46,Rajesh Kachhap,KHIJRI (ST),INC,0,Graduate,37039879,5900000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=885,main_election
47,Ram Surya Munda,KHUNTI (ST),JMM,0,12th Pass,5345000,800000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=605,main_election
48,Dr. Neera Yadav,KODARMA,BJP,1,Doctorate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=801,main_election
49,Naman Bixal Kongari,KOLEBIRA (ST),INC,1,Graduate Professional,13399046,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=381,main_election
50,Prakash Ram,LATEHAR (SC),BJP,0,Post Graduate,48865845,17709744,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=283,main_election
51,Hemlal Murmu,LITIPARA (ST),JMM,0,Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=976,main_election
52,Rameshwar Oraon,LOHARDAGA (ST),INC,0,Doctorate,422035795,1943437,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=289,main_election
53,Hafizul Hassan,MADHUPUR,JMM,0,Others,16031767,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=919,main_election
54,Deepika Pandey Singh,MAHAGAMA,INC,1,Graduate Professional,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=864,main_election
55,Stephen Marandi,MAHESHPUR (ST),JMM,1,Post Graduate,51465670,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=980,main_election
56,Niral Purty,MAJHGAON (ST),JMM,0,12th Pass,37146908,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=403,main_election
57,Shilpi Neha Tirkey,MANDAR (ST),INC,1,Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=353,main_election
58,Nirmal Mahto,MANDU,AJSU Party,10,10th Pass,58023061,9106804,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=866,main_election
59,Ramchandra Singh,MANIKA (ST),INC,0,Graduate,16413515,2239500,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=278,main_election
60,Jagat Majhi,MANOHARPUR (ST),JMM,0,Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=144,main_election
61,Rabindra Nath Mahato,NALA,JMM,0,Doctorate,17792465,74142,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=868,main_election
62,Arup Chatterjee,NIRSA,CPI(ML)(L),5,Graduate,60820403,616000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=822,main_election
63,Nisat Alam,PAKUR,INC,0,8th Pass,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=1123,main_election
64,Kushwaha Shashi Bhushan Mehta,PANKI,BJP,9,Doctorate,321546244,5640000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=19,main_election
65,Pradeep Yadav,POREYAHAT,INC,5,Graduate,16590986,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=958,main_election
66,Sanjib Sardar,POTKA (ST),JMM,3,12th Pass,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=13,main_election
67,Md. Tajuddin,RAJMAHAL,JMM,1,12th Pass,193939135,89519267,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=888,main_election
68,Mamta Devi,RAMGARH,INC,3,Graduate,11698907,1060000,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=989,main_election
69,Chandreshwar Prasad Singh,RANCHI,BJP,2,Graduate Professional,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=342,main_election
70,Uday Shankar Singh,SARATH,JMM,0,12th Pass,117230861,2512808,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=924,main_election
71,Champai Soren,SERAIKELLA (ST),BJP,1,10th Pass,33665117,3981164,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=734,main_election
72,Alok Kumar Soren,SIKARIPARA (ST),JMM,0,Post Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=830,main_election
73,Amit Kumar,SILLI,JMM,8,Graduate Professional,15417195,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=991,main_election
74,Kumar Ujjwal,SIMARIA (SC),BJP,0,Post Graduate,152222000,3267700,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=149,main_election
75,Bhushan Bara,SIMDEGA (ST),INC,1,Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=375,main_election
76,Chandradeo Mahato Alias Bablu Mahato,SINDRI,CPI(ML)(L),2,Post Graduate,17564026,555940,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=934,main_election
77,Jiga Susaran Horo,SISAI (ST),JMM,1,10th Pass,13124776,0,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=227,main_election
78,Vikas Kumar Munda,TAMAR (ST),JMM,0,Graduate,,,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=333,main_election
79,Sudeep Gudhiya,TORPA (ST),JMM,0,Graduate Professional,5762845,45849,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=160,main_election
80,Mathura Prasad Mahato,TUNDI,JMM,0,10th Pass,45054633,6160184,https://www.myneta.info/Jharkhand2024/candidate.php?candidate_id=828,main_election
