Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,ODISHA,BOLANGIR,8,Sangeeta Kumari Singh Deo,BJP,1,Graduate,62,"Rs 67,30,60,630 ~ 67 Crore+","Rs 75,00,000 ~ 75 Lacs+",Yes
2024,ODISHA,BOLANGIR,1,Akshaya Dishri,National Apni Party,0,10th Pass,50,"Rs 96,27,952 ~ 96 Lacs+","Rs 20,000 ~ 20 Thou+",No
2024,ODISHA,BOLANGIR,2,Balaram Sa,IND,0,12th Pass,52,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,No
2024,ODISHA,BOLANGIR,3,Balram Singh Yadav,IND,2,Post Graduate,55,Not Available,Not Available,No
2024,ODISHA,BOLANGIR,4,Jagadish Chandra Bibhar,BSP,0,Graduate,59,"Rs 1,88,000 ~ 1 Lacs+",Rs 0 ~,No
2024,ODISHA,BOLANGIR,5,Madhusudan Barik,Ambedkarite Party of India,0,Graduate,42,"Rs 20,37,000 ~ 20 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2024,ODISHA,BOLANGIR,6,Manoj Kumar Mishra,INC,0,Graduate,55,Not Available,Not Available,No
2024,ODISHA,BOLANGIR,7,Rajesh Kumar Panda,Ekam Sanatan Bharat Dal,0,12th Pass,40,"Rs 1,65,678 ~ 1 Lacs+",Rs 0 ~,No
2024,ODISHA,BOLANGIR,9,Sunil Kumar Bhoi,SUCI(C),0,12th Pass,37,Not Available,Not Available,No
2024,ODISHA,BOLANGIR,10,Surendra Singh Bhoi,BJD,2,12th Pass,63,"Rs 5,19,25,405 ~ 5 Crore+","Rs 1,02,29,926 ~ 1 Crore+",No
