sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,M Y Patil,AFZALPUR,INC,0,Graduate,21458944,4584591,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5810,main_election
2,Subhash,ALAND,BJP,0,10th Pass,64654717,13984756,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6852,main_election
3,B.shivanna,ANEKAL,INC,0,Post Graduate,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6716,main_election
4,Balachandra Lakshmanarao Jarakiholi,ARABHAVI,BJP,0,10th Pass,193270979,1750000,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6906,main_election
5,A T Ramaswamy,ARAKALGUD,JD(S),0,Graduate,40011816,0,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6614,main_election
6,K.m Shivalinge Gowda,ARSIKERE,JD(S),0,Graduate,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6610,main_election
7,Prabhu Chauhan,AURAD,BJP,0,12th Pass,100800396,13691838,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6475,main_election
8,Ramalinga Reddy,B.T.M LAYOUT,INC,0,Graduate,666153408,183370325,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6029,main_election
9,Mallanagoud Basanagoud Patil,BABALESHWAR,INC,0,Graduate Professional,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6112,main_election
10,Siddaramaiah,BADAMI,INC,0,Graduate Professional,203654358,48632239,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6914,main_election
11,Veerabhadrayya (veeranna) Charantimath,BAGALKOT,BJP,3,10th Pass,152409857,21656365,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6046,main_election
12,S.n. Subba Reddy,BAGEPALLI,INC,0,10th Pass,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6376,main_election
13,Koujalagi Mahantesh Shivanand,BAILAHONGAL,INC,0,Graduate Professional,69225044,3280224,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5987,main_election
14,M Krishnappa,BANGALORE SOUTH,BJP,0,10th Pass,819461682,138009405,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5934,main_election
15,S N Narayana Swamy K M,BANGARAPET,INC,0,10th Pass,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5917,main_election
16,Rajesh Naik,BANTWAL,BJP,1,Graduate,266948122,68692636,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6066,main_election
17,B. Narayanrao,BASAVAKALYAN,INC,0,Graduate,86670111,0,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6925,main_election
18,Shivanand S Patil,BASAVANA BAGEVADI,INC,0,Others,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6108,main_election
19,Ravisubramanya.l.a,BASAVANAGUDI,BJP,0,Post Graduate,61830750,29860547,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6032,main_election
20,Abhayakumar Patil,BELGAUM DAKSHIN,BJP,5,10th Pass,95773303,0,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5982,main_election
21,Laxmi Hebbalkar,BELGAUM RURAL,INC,6,Post Graduate,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5984,main_election
22,Anil S Benake,BELGAUM UTTAR,BJP,0,Graduate Professional,50672539,1998559,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5981,main_election
23,B Nagendra,BELLARY,INC,15,Graduate,168840216,43501986,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6116,main_election
24,G Somasekhara Reddy,BELLARY CITY,BJP,6,Post Graduate,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6217,main_election
25,Harish Poonja,BELTHANGADY,BJP,2,Graduate Professional,29903661,15141482,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6616,main_election
26,K.s. Lingesh,BELUR,JD(S),0,Post Graduate,37178344,2640355,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6351,main_election
27,B.k.sangameshwara.,BHADRAVATHI,INC,3,10th Pass,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5865,main_election
28,Eshwar,BHALKI,INC,0,Graduate Professional,103607772,4800000,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6152,main_election
29,Sunil Naik,BHATKAL,BJP,1,12th Pass,88361784,70750434,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6561,main_election
30,Rahim Khan,BIDAR,INC,0,12th Pass,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6844,main_election
31,Bandeppa,BIDAR SOUTH,JD(S),0,Graduate,104418775,3780000,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6137,main_election
32,Basanagoud Patil,BIJAPUR CITY,BJP,6,Graduate,92798661,44102959,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6113,main_election
33,Muragesh Rudrappa Nirani,BILGI,BJP,2,Graduate Professional,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=5801,main_election
34,Sathish Reddy M,BOMMANAHALLI,BJP,0,10th Pass,870008728,135544618,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6035,main_election
35,Virupakshappa Rudrappa Ballary,BYADGI,BJP,0,5th Pass,151880644,38566011,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6571,main_election
36,Krishna Byregowda,BYATARAYANAPURA,INC,0,Post Graduate,,,https://www.myneta.info/karnataka2018/candidate.php?candidate_id=6087,main_election
