Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,GUJARAT,Banaskantha,11,MUKESH BHAIRAVDANJI GADHAVI,INC,0,Graduate,47,"Rs 2,26,94,764 ~ 2 Crore+",Rs 0 ~,Yes
2009,GUJARAT,Banaskantha,1,AMRUTBHAI LAKHUBHAI FOSI,MJP,1,Literate,49,"Rs 90,12,700 ~ 90 Lacs+","Rs 2,00,000 ~ 2 Lacs+",No
2009,GUJARAT,Banaskantha,2,ASHOKBHAI CHHAGANBHAI PUROHIT,IND,1,10th Pass,32,"Rs 2,63,491 ~ 2 Lacs+","Rs 15,000 ~ 15 Thou+",No
2009,GUJARAT,Banaskantha,3,AYUBBHAI IBRAHIMBHAI SIPAHI,IND,0,Literate,35,Not Available,Not Available,No
2009,GUJARAT,Banaskantha,4,BHOPAJI ASHAJI MAJIRANA,IND,0,Not Given,68,"Rs 1,000 ~ 1 Thou+",Rs 0 ~,No
2009,GUJARAT,Banaskantha,5,CHETANBHAI KALABHAI SOLANKI,BSP,0,Graduate,28,"Rs 6,00,021 ~ 6 Lacs+",Rs 0 ~,No
2009,GUJARAT,Banaskantha,6,HARIBHAI PARTHIBHAI CHAUDHARY,BJP,0,Graduate,54,Not Available,Not Available,No
2009,GUJARAT,Banaskantha,7,HASMUKHBHAI RAVJIBHAI KATARIA,Loktantrik Samajwadi Party,0,10th Pass,34,"Rs 62,000 ~ 62 Thou+",Rs 0 ~,No
2009,GUJARAT,Banaskantha,8,ISHVARBHAI MAHADEVBHAI LODHA,Akhil Bharatiya Jan Sangh,0,Literate,57,"Rs 2,86,000 ~ 2 Lacs+",Rs 0 ~,No
2009,GUJARAT,Banaskantha,9,LEMBUJI PARBATJI ROHATAR,IND,0,Literate,38,Not Available,Not Available,No
2009,GUJARAT,Banaskantha,10,MOHAMMADSIKANDRA JALALBHAI PARSANI,IND,0,Not Given,30,"Rs 11,04,000 ~ 11 Lacs+",Rs 0 ~,No
2009,GUJARAT,Banaskantha,12,SAVJIBHAI PATHUBHAI RAJGOR,IND,0,Literate,34,Not Available,Not Available,No
2009,GUJARAT,Banaskantha,13,SHARDABEN BHIKHABHAI PARMAR,IND,0,Literate,45,"Rs 1,62,500 ~ 1 Lacs+",Rs 0 ~,No
2009,GUJARAT,Banaskantha,14,YOGESHKUMAR BHIKHABHAI KARNAVAT,IND,1,Graduate,31,"Rs 63,19,800 ~ 63 Lacs+","Rs 5,91,600 ~ 5 Lacs+",No
