Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,9,Ritesh Pandey,BSP,1,Graduate,35,Not Available,Not Available,Yes
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,1,Ashutosh,Moulik Adhikar Party,0,Post Graduate,47,"Rs 1,18,17,408 ~ 1 Crore+",Rs 0 ~,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,2,Ayodhya,Bharat Prabhat Party,0,Post Graduate,38,"Rs 22,81,000 ~ 22 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,3,Mastram Kori,Swatantra Jantaraj Party,0,12th Pass,49,Not Available,Not Available,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,4,Mukut Bihari,BJP,0,Graduate Professional,71,"Rs 2,41,16,406 ~ 2 Crore+","Rs 12,848 ~ 12 Thou+",No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,5,Parshuram Patel,Hindusthan Nirman Dal,4,Post Graduate,60,"Rs 87,16,423 ~ 87 Lacs+","Rs 29,33,974 ~ 29 Lacs+",No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,6,Premnath Nishad,Pragatishil Samajwadi Party (Lohia),0,Graduate,38,Not Available,Not Available,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,7,Rakesh,Suheldev Bhartiya Samaj Party,0,12th Pass,36,"Rs 21,37,783 ~ 21 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,8,Ram Singar,Voters Party International,0,5th Pass,54,"Rs 6,05,300 ~ 6 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,10,Sushila Dinkar,Bahujan Mukti Party,0,Post Graduate,56,"Rs 61,63,500 ~ 61 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,AMBEDKAR_NAGAR,11,Taigar Ramnihor Patel Ratnashah,IND,0,8th Pass,70,"Rs 53,51,688 ~ 53 Lacs+",Rs 0 ~,No
