Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2009,RAJASTHAN,Bhilwara,1,C P JOSHI,INC,0,Doctorate,59,"Rs 2,03,76,956 ~ 2 Crore+","Rs 14,00,000 ~ 14 Lacs+",Yes,https://www.myneta.info/ls2009/candidate.php?candidate_id=6126
2009,RAJASTHAN,Bhilwara,2,HARISH GURJAR,BSP,0,Graduate Professional,60,"Rs 2,18,98,867 ~ 2 Crore+","Rs 7,52,000 ~ 7 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5930
2009,RAJASTHAN,Bhilwara,3,LAXMI NARAYAN,Akhil Bharatiya Congress Dal (Ambedkar),0,12th Pass,56,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=6378
2009,RAJASTHAN,Bhilwara,4,OM PRAKASH,IND,3,12th Pass,31,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=6128
2009,RAJASTHAN,Bhilwara,5,RAM PRASAD SIROTHA,IND,0,Graduate,44,"Rs 4,96,000 ~ 4 Lacs+","Rs 8,000 ~ 8 Thou+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=6381
2009,RAJASTHAN,Bhilwara,6,RAMESHWAR LAL,BHBP,0,12th Pass,36,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=6382
2009,RAJASTHAN,Bhilwara,7,RAMPAL SONI,IND,0,Graduate,36,"Rs 4,15,000 ~ 4 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5879
2009,RAJASTHAN,Bhilwara,8,RATAN LAL DHOBI,IND,1,Not Given,38,"Rs 60,000 ~ 60 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4809
2009,RAJASTHAN,Bhilwara,9,VIJENDER PAL SINGH,BJP,0,Graduate,61,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4609
2009,RAJASTHAN,Bhilwara,10,VINIT KUMAR MAHESHWARI,JGP,0,10th Pass,42,"Rs 20,097 ~ 20 Thou+","Rs 4,000 ~ 4 Thou+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=5880
