sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Pawan Kumar Sharma,ADARSH NAGAR,AAP,1,12th Pass,10996895,256710,https://www.myneta.info/delhi2015/candidate.php?candidate_id=210,main_election
2,Ajay Dutt,AMBEDKAR NAGAR,AAP,0,Post Graduate,23427501,2972000,https://www.myneta.info/delhi2015/candidate.php?candidate_id=216,main_election
3,Gopal Rai,BABARPUR,AAP,2,Post Graduate,,,https://www.myneta.info/delhi2015/candidate.php?candidate_id=177,main_election
4,Narayan Dutt Sharma,BADARPUR,AAP,0,12th Pass,6178144,50000,https://www.myneta.info/delhi2015/candidate.php?candidate_id=122,main_election
5,Ajesh Yadav,BADLI,AAP,0,Graduate,145047653,15404944,https://www.myneta.info/delhi2015/candidate.php?candidate_id=139,main_election
6,Imran Hussain,BALLIMARAN,AAP,1,Graduate,,,https://www.myneta.info/delhi2015/candidate.php?candidate_id=99,main_election
7,Ved Parkash,BAWANA,AAP,1,Graduate,11782955,554074,https://www.myneta.info/delhi2015/candidate.php?candidate_id=72,main_election
8,Col Devinder Sehrawat,BIJWASAN,AAP,2,Post Graduate,22936566,480000,https://www.myneta.info/delhi2015/candidate.php?candidate_id=116,main_election
9,Sanjeev Jha,BURARI,AAP,0,Graduate,,,https://www.myneta.info/delhi2015/candidate.php?candidate_id=69,main_election
10,Alka Lamba,CHANDNI CHOWK,AAP,0,Post Graduate,14012477,0,https://www.myneta.info/delhi2015/candidate.php?candidate_id=98,main_election
11,Kartar Singh Tanwar,CHHATARPUR,AAP,1,12th Pass,176512596,92433052,https://www.myneta.info/delhi2015/candidate.php?candidate_id=264,main_election
12,Surender Singh,DELHI CANTT,AAP,0,Graduate,,,https://www.myneta.info/delhi2015/candidate.php?candidate_id=118,main_election
13,Prakash Jarwal,DEOLI,AAP,1,Post Graduate,46740,16436,https://www.myneta.info/delhi2015/candidate.php?candidate_id=58,main_election
14,Adarsh Shastri,DWARKA,AAP,0,Post Graduate,22138623,5107118,https://www.myneta.info/delhi2015/candidate.php?candidate_id=112,main_election
15,Anil Kumar Bajpai,GANDHI NAGAR,AAP,0,Graduate,,,https://www.myneta.info/delhi2015/candidate.php?candidate_id=203,main_election
16,Shri Dutt Sharma,GHONDA,AAP,0,12th Pass,140108017,10440607,https://www.myneta.info/delhi2015/candidate.php?candidate_id=300,main_election
17,Fateh Singh,GOKALPUR,AAP,0,Graduate,72646007,200000,https://www.myneta.info/delhi2015/candidate.php?candidate_id=66,main_election
