Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,KERALA,ERNAKULAM,9,K.v. Thomas,INC,0,Post Graduate,67,Not Available,Not Available,Yes
2014,KERALA,ERNAKULAM,1,A N Radhakrishnan,BJP,0,Graduate,54,"Rs 78,13,475 ~ 78 Lacs+",Rs 0 ~,No
2014,KERALA,ERNAKULAM,2,Anil Kumar,IND,0,8th Pass,44,"Rs 72,000 ~ 72 Thou+",Rs 0 ~,No
2014,KERALA,ERNAKULAM,3,Anitha Prathap,AAP,0,Graduate Professional,55,Not Available,Not Available,No
2014,KERALA,ERNAKULAM,4,Bhaskaran K V,IND,1,Graduate,64,"Rs 46,40,900 ~ 46 Lacs+","Rs 3,50,000 ~ 3 Lacs+",No
2014,KERALA,ERNAKULAM,5,Christy Fernandez,IND,0,Doctorate,64,"Rs 2,71,76,949 ~ 2 Crore+","Rs 26,20,749 ~ 26 Lacs+",No
2014,KERALA,ERNAKULAM,6,Densil Mendez,JD(U),0,10th Pass,50,Not Available,Not Available,No
2014,KERALA,ERNAKULAM,7,Juno John Baby,IND,0,Others,39,"Rs 9,34,581 ~ 9 Lacs+",Rs 0 ~,No
2014,KERALA,ERNAKULAM,8,K C Karthikeyan,BSP,0,10th Pass,60,"Rs 51,80,540 ~ 51 Lacs+","Rs 7,00,000 ~ 7 Lacs+",No
2014,KERALA,ERNAKULAM,10,Kishore,IND,0,10th Pass,38,"Rs 90,000 ~ 90 Thou+",Rs 0 ~,No
2014,KERALA,ERNAKULAM,11,Krishnankutty M.k.,CPI(ML) Red star,0,10th Pass,48,"Rs 8,79,121 ~ 8 Lacs+","Rs 40,000 ~ 40 Thou+",No
2014,KERALA,ERNAKULAM,12,N J Pious,IND,0,Graduate,46,Not Available,Not Available,No
2014,KERALA,ERNAKULAM,13,P.d. Chandrabhanu,Socialist Republican Party,0,10th Pass,62,"Rs 83,06,000 ~ 83 Lacs+","Rs 8,84,000 ~ 8 Lacs+",No
2014,KERALA,ERNAKULAM,14,Radhakrishnan P T,IND,0,Graduate Professional,45,"Rs 34,88,000 ~ 34 Lacs+",Rs 0 ~,No
2014,KERALA,ERNAKULAM,15,Rajaneesh Babu,IND,0,10th Pass,33,Not Available,Not Available,No
2014,KERALA,ERNAKULAM,16,Zulfikal Ali A A,SDPI,4,Others,39,"Rs 5,57,800 ~ 5 Lacs+",Rs 0 ~,No
