Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,UTTAR PRADESH,Machhlishahr,13,TUFANI SAROJ,SP,0,Graduate,48,"Rs 53,36,133 ~ 53 Lacs+",Rs 0 ~,Yes
2009,UTTAR PRADESH,Machhlishahr,1,BALJIT,IND,0,Post Graduate,59,"Rs 8,31,000 ~ 8 Lacs+","Rs 1,56,000 ~ 1 Lacs+",No
2009,UTTAR PRADESH,Machhlishahr,2,DINESH KUMAR,IND,0,Post Graduate,31,"Rs 23,908 ~ 23 Thou+",Rs 0 ~,No
2009,UTTAR PRADESH,Machhlishahr,3,KAMLA KANT GAUTAM (K.K. GAUTAM),BSP,1,Graduate Professional,51,Not Available,Not Available,No
2009,UTTAR PRADESH,Machhlishahr,4,KRISHNA SEWAK SONKER,JPS,0,Not Given,48,"Rs 59,50,000 ~ 59 Lacs+",Rs 0 ~,No
2009,UTTAR PRADESH,Machhlishahr,5,RAJ BAHADUR,INC,0,Graduate Professional,66,"Rs 11,06,152 ~ 11 Lacs+",Rs 0 ~,No
2009,UTTAR PRADESH,Machhlishahr,6,RAM CHARITRA,AD,0,12th Pass,41,Not Available,Not Available,No
2009,UTTAR PRADESH,Machhlishahr,7,RAM DAWAR GAUTAM,IND,0,Graduate Professional,41,"Rs 5,83,066 ~ 5 Lacs+",Rs 0 ~,No
2009,UTTAR PRADESH,Machhlishahr,8,SHEOMURAT RAM,GGP,0,Post Graduate,71,"Rs 6,11,760 ~ 6 Lacs+",Rs 0 ~,No
2009,UTTAR PRADESH,Machhlishahr,9,SHYAM BIHARI KANNAUJIYA,IND,0,12th Pass,39,Not Available,Not Available,No
2009,UTTAR PRADESH,Machhlishahr,10,SOHAN,IND,3,Not Given,46,"Rs 6,85,000 ~ 6 Lacs+","Rs 8,66,956 ~ 8 Lacs+",No
2009,UTTAR PRADESH,Machhlishahr,11,SUKHRAJ DINKAR,RSP,0,Post Graduate,51,"Rs 8,42,000 ~ 8 Lacs+",Rs 0 ~,No
2009,UTTAR PRADESH,Machhlishahr,12,SUSHMA,RAD,0,Not Given,29,Not Available,Not Available,No
2009,UTTAR PRADESH,Machhlishahr,14,VIDYASAGAR SONKER,BJP,0,Graduate Professional,48,"Rs 45,07,815 ~ 45 Lacs+","Rs 3,20,000 ~ 3 Lacs+",No
2009,UTTAR PRADESH,Machhlishahr,15,VIJAYEE RAM,Ambedkar Samaj Party,0,Post Graduate,38,Not Available,Not Available,No
2009,UTTAR PRADESH,Machhlishahr,16,VINOD KUMAR,IND,0,12th Pass,40,"Rs 1,55,000 ~ 1 Lacs+",Rs 0 ~,No
