Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,WEST BENGAL,MATHURAPUR,6,Bapi Haldar,AITC,1,Graduate,37,Not Available,Not Available,Yes
2024,WEST BENGAL,MATHURAPUR,1,Ajay Kumar Das,All India Secular Front,0,Post Graduate,34,"Rs 36,19,513 ~ 36 Lacs+","Rs 18,00,000 ~ 18 Lacs+",No
2024,WEST BENGAL,MATHURAPUR,2,Ashok Purkait,BJP,1,Post Graduate,41,"Rs 72,49,000 ~ 72 Lacs+","Rs 16,07,557 ~ 16 Lacs+",No
2024,WEST BENGAL,MATHURAPUR,3,Ashoke Purokait,IND,0,8th Pass,36,Not Available,Not Available,No
2024,WEST BENGAL,MATHURAPUR,4,Ashoke Sardar,IND,0,12th Pass,31,"Rs 23,500 ~ 23 Thou+",Rs 0 ~,No
2024,WEST BENGAL,MATHURAPUR,5,Bapi Haldar,IND,0,10th Pass,37,"Rs 23,000 ~ 23 Thou+",Rs 0 ~,No
2024,WEST BENGAL,MATHURAPUR,7,Bapi Halder,IND,0,Graduate,35,"Rs 5,79,000 ~ 5 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MATHURAPUR,8,Bappa Das,Party for Democratic Socialism,0,12th Pass,39,"Rs 6,10,540 ~ 6 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MATHURAPUR,9,Biswanath Sardar,SUCI(C),0,12th Pass,51,Not Available,Not Available,No
2024,WEST BENGAL,MATHURAPUR,10,Dr Sarat Chandra Halder,CPI(M),1,Graduate Professional,47,"Rs 1,66,33,969 ~ 1 Crore+","Rs 92,80,562 ~ 92 Lacs+",No
2024,WEST BENGAL,MATHURAPUR,11,Pankaj Kumar Halder,BSP,0,Graduate,61,"Rs 67,96,749 ~ 67 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MATHURAPUR,12,Rudra Prasad Mandal,Mulnibasi Party of India,0,Graduate Professional,35,Not Available,Not Available,No
