Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,ODISHA,KORAPUT,10,Saptagiri Sankar Ulaka,INC,0,Graduate Professional,45,"Rs 7,09,56,659 ~ 7 Crore+","Rs 1,60,02,929 ~ 1 Crore+",Yes
2024,ODISHA,KORAPUT,1,Abinash Gomango,IND,0,Post Graduate,29,"Rs 4,11,000 ~ 4 Lacs+","Rs 11,54,931 ~ 11 Lacs+",No
2024,ODISHA,KORAPUT,2,Damini Jani,BSP,0,5th Pass,42,"Rs 19,92,000 ~ 19 Lacs+",Rs 0 ~,No
2024,ODISHA,KORAPUT,3,Kaliram Majhi,BJP,3,Post Graduate,45,Not Available,Not Available,No
2024,ODISHA,KORAPUT,4,Kausalya Hikaka,BJD,0,12th Pass,37,"Rs 3,50,09,152 ~ 3 Crore+","Rs 4,73,405 ~ 4 Lacs+",No
2024,ODISHA,KORAPUT,5,Lasu Hantal,IND,0,Graduate Professional,34,"Rs 19,84,590 ~ 19 Lacs+","Rs 83,940 ~ 83 Thou+",No
2024,ODISHA,KORAPUT,6,Prakash Hikaka,CPI(ML)(L),0,Literate,49,Not Available,Not Available,No
2024,ODISHA,KORAPUT,7,Pramila Pujari,SUCI(C),0,Graduate,25,"Rs 20,625 ~ 20 Thou+",Rs 0 ~,No
2024,ODISHA,KORAPUT,8,Raghumani Gomango,IND,0,Graduate,60,"Rs 3,55,10,234 ~ 3 Crore+",Rs 0 ~,No
2024,ODISHA,KORAPUT,9,Santosh Kumar Bidika,Republican Party of India (A),0,10th Pass,31,Not Available,Not Available,No
2024,ODISHA,KORAPUT,11,Suman Kanta,Naba Bharata Nirmana Seva Party,0,12th Pass,36,"Rs 27,05,580 ~ 27 Lacs+",Rs 0 ~,No
