Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,KARNATAKA,Bagalkot,7,GADDIGOUDAR P C,BJP,0,Graduate Professional,56,"Rs 1,67,62,000 ~ 1 Crore+","Rs 66,74,134 ~ 66 Lacs+",Yes
2009,KARNATAKA,Bagalkot,1,BABU RAMAREDDY RAMESH,IND,0,Graduate Professional,38,"Rs 5,44,06,000 ~ 5 Crore+",Rs 0 ~,No
2009,KARNATAKA,Bagalkot,2,BADASHAH RAJESAB MUJAWAR,IND,0,12th Pass,40,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,No
2009,KARNATAKA,Bagalkot,3,BANDIWADDAR CHANDRASHEKAR HANAMANT,IND,0,Graduate,29,Not Available,Not Available,No
2009,KARNATAKA,Bagalkot,4,BASAVARAJ KALAKAPPA PUJAR,NCP,0,Post Graduate,42,"Rs 4,06,400 ~ 4 Lacs+",Rs 0 ~,No
2009,KARNATAKA,Bagalkot,5,CHINCHOLLI SANTOSHKUMAR SAHEBGOUDA,IND,0,12th Pass,25,Nil,Rs 0 ~,No
2009,KARNATAKA,Bagalkot,6,FAROOQ PAKALI,BSP,0,5th Pass,33,Not Available,Not Available,No
2009,KARNATAKA,Bagalkot,8,HIREMATH RENUKARADHYA SHARANAYYA,IND,0,12th Pass,29,"Rs 6,00,000 ~ 6 Lacs+","Rs 5,18,000 ~ 5 Lacs+",No
2009,KARNATAKA,Bagalkot,9,JAGADISH TIMMANAGOUDA PATIL,INC,0,Graduate,59,Not Available,Not Available,No
2009,KARNATAKA,Bagalkot,10,MANOHAR HUCHCHAPPA AYYANNAVAR,IND,0,Graduate Professional,51,"Rs 33,80,000 ~ 33 Lacs+",Rs 0 ~,No
2009,KARNATAKA,Bagalkot,11,PANDIT SHIVAPPA BODALI,IND,0,10th Pass,33,Nil,Rs 0 ~,No
2009,KARNATAKA,Bagalkot,12,PARASHURAM JALAGAR,PPOI,0,10th Pass,48,Not Available,Not Available,No
2009,KARNATAKA,Bagalkot,13,SANGMESH GURUPADAPPA BHAVIKATTI,IND,0,Not Given,29,"Rs 6,30,000 ~ 6 Lacs+","Rs 10,000 ~ 10 Thou+",No
2009,KARNATAKA,Bagalkot,14,SANNAGOUDAR GURURAJ SATTYAPPAGOUDA,IND,0,12th Pass,27,"Rs 20,000 ~ 20 Thou+",Rs 0 ~,No
2009,KARNATAKA,Bagalkot,15,SHANKAR BHIMAPPA TELI,IND,0,12th Pass,33,Not Available,Not Available,No
