Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,KARNATAKA,GULBARGA,3,Dr. Umesh G Jadhav,BJP,0,Post Graduate,60,Not Available,Not Available,Yes
2019,KARNATAKA,GULBARGA,1,D. K. Konkate Keroor,Rashtriya Samaj Paksha,0,Graduate,42,"Rs 11,78,000 ~ 11 Lacs+","Rs 1,25,000 ~ 1 Lacs+",No
2019,KARNATAKA,GULBARGA,2,Dr. M. P. Darakeshwaraiah,IND,0,Graduate Professional,60,"Rs 31,94,000 ~ 31 Lacs+",Rs 0 ~,No
2019,KARNATAKA,GULBARGA,4,G. Timmaraju,IND,0,10th Pass,44,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No
2019,KARNATAKA,GULBARGA,5,K. B. Vasu,BSP,2,Graduate,39,"Rs 7,05,340 ~ 7 Lacs+",Rs 0 ~,No
2019,KARNATAKA,GULBARGA,6,Mahesh Lambani,Uttama Prajaakeeya Party,0,Post Graduate,26,Not Available,Not Available,No
2019,KARNATAKA,GULBARGA,7,Mallikarjun Kharge,INC,0,Graduate Professional,77,"Rs 15,77,22,896 ~ 15 Crore+","Rs 31,22,000 ~ 31 Lacs+",No
2019,KARNATAKA,GULBARGA,8,Rajkumar,Bhartiya Bahujan Kranti Dal,0,5th Pass,41,"Rs 4,90,000 ~ 4 Lacs+",Rs 0 ~,No
2019,KARNATAKA,GULBARGA,9,Ramesh Bheemsingh Chavan,IND,2,Post Graduate,34,Not Available,Not Available,No
2019,KARNATAKA,GULBARGA,10,S. M. Sharma,SUCI(C),1,Graduate,35,"Rs 1,98,372 ~ 1 Lacs+",Rs 0 ~,No
2019,KARNATAKA,GULBARGA,11,Shankar Jadhav,Bharatiya Peoples Party,0,Illiterate,58,Nil,Rs 0 ~,No
2019,KARNATAKA,GULBARGA,12,Vijay Jadhav,Sarva Janata Party,0,8th Pass,32,Not Available,Not Available,No
