sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Patel Chhabeelbhai Naranbhai,ABDASA,INC,0,Graduate Professional,38519889,15628686,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1544,main_election
2,Dalal Patel Saurabh Yashayantbhai,AKOTA,BJP,0,Post Graduate,566001812,0,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1574,main_election
3,Hasmukhbhai S. Patel,AMRAIWADI,BJP,0,Others,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1588,main_election
4,Dhanani Pareshbhai Dhirubhai,AMRELI,INC,1,Graduate,10221656,963648,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=849,main_election
5,Dilipbhai Manibhai Patel,ANAND,BJP,4,10th Pass,90975007,3771887,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1600,main_election
6,Ahir Vasanbhai Gopalbhai,ANJAR,BJP,0,5th Pass,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1507,main_election
7,Amitbhai Ajitbhai Chavda,ANKLAV,INC,1,Others,8058259,29070,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1555,main_election
8,Patel Ishwarsinh Thakorbhai,ANKLESHWAR,BJP,0,Graduate Professional,23749348,164877,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=976,main_election
9,Rajnikant Mohanlal Patel,ASARWA (SC),BJP,0,Post Graduate,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1594,main_election
10,Jagrupsinh Rajput,BAPUNAGAR,BJP,2,Graduate Professional,8582696,669761,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1587,main_election
11,Ishwarbhai R.parmar,BARDOLI (SC),BJP,0,10th Pass,18408924,1763212,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1128,main_election
12,Patel Rajnikant Somabhai,BECHARAJI,BJP,0,12th Pass,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1525,main_election
13,Patel Dushyantbhai Rajnikant,BHARUCH,BJP,1,Graduate,18745531,2186814,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=964,main_election
14,Dave Vibhavariben Vijaybhai,BHAVNAGAR EAST,BJP,0,Post Graduate,25068239,1098399,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=910,main_election
15,Solanki Parshottmbhai Odhavjibhai,BHAVNAGAR RURAL,BJP,5,Others,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=476,main_election
16,Vaghani Jitendrabhai Savjibhai,BHAVNAGAR WEST,BJP,0,Graduate Professional,40104388,16957842,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=918,main_election
17,Dr. Anilbhai Joshiyara,BHILODA (ST),INC,0,Post Graduate,13041000,800000,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1754,main_election
18,Aacharya Dr.nimaben Bhavesbhai,BHUJ,BJP,1,Post Graduate,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1506,main_election
19,Parmar Rajendrasinh Dhirsinh,BORSAD,INC,0,10th Pass,17952725,0,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1554,main_election
20,Thakarshibhai Devjibhai Maniya,BOTAD,BJP,0,Graduate Professional,23113399,0,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=281,main_election
21,Dilipkumar Virajibhai Thakor,CHANASMA,BJP,1,10th Pass,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1520,main_election
22,Patel Rejendrabhao Parabubhai,CHORYASI,BJP,0,10th Pass,318175523,799049,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1135,main_election
23,Chauhan Shamjibhai Bhimjibhai,CHOTILA,BJP,0,10th Pass,12302379,142830,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=613,main_election
24,Patel Balkrishnabhai Naranbhai,DABHOI,BJP,0,10th Pass,,,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1577,main_election
25,Kaminiben B Rathore,DAHEGAM,INC,0,12th Pass,1767448,0,https://www.myneta.info/gujarat2012/candidate.php?candidate_id=1757,main_election
