sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
78,Ram Kumar Gautam,SAFIDON,BJP,0,Graduate Professional,,,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=109,main_election
79,Manmohan Bhadana,SAMALKHA,BJP,0,Graduate Professional,1098339077,44817616,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=391,main_election
80,Ram Karan,SHAHBAD (SC),INC,1,10th Pass,55342057,3900000,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=334,main_election
81,Gokul Setia,SIRSA,INC,2,Graduate,,,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=449,main_election
82,Tejpal Tanwar,SOHNA,BJP,0,10th Pass,95058743,0,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=182,main_election
83,Nikhil Madaan,SONIPAT,BJP,0,12th Pass,112388253,46476481,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=181,main_election
84,Ashok Kumar Arora,THANESAR,INC,0,10th Pass,,,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=337,main_election
85,Rajesh Nagar,TIGAON,BJP,0,12th Pass,121173386,3482686,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=45,main_election
86,Paramvir Singh,TOHANA,INC,0,Graduate Professional,198845917,0,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=431,main_election
87,Shruti Choudhry,TOSHAM,BJP,0,Graduate Professional,,,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=491,main_election
88,Devender Chatar Bhuj Attri,UCHANA KALAN,BJP,0,Graduate,48789673,17300000,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=51,main_election
89,Naresh Selwal,UKLANA (SC),INC,1,Post Graduate,40534839,4011117,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=459,main_election
90,Ghanshyam Dass,YAMUNANAGAR,BJP,0,Graduate Professional,,,https://www.myneta.info/Haryana2024/candidate.php?candidate_id=174,main_election
