Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,UTTAR PRADESH,Sitapur,11,RAJESH VERMA,BSP,0,Post Graduate,43,"Rs 48,50,000 ~ 48 Lacs+","Rs 10,04,319 ~ 10 Lacs+",Yes
2004,UTTAR PRADESH,Sitapur,1,ANUJ KUMAR,IND,0,Not Given,32,"Rs 15,522 ~ 15 Thou+",Rs 0 ~,No
2004,UTTAR PRADESH,Sitapur,2,DWIJENDRA DUTT,BKD,0,Not Given,42,"Rs 65,03,000 ~ 65 Lacs+",Rs 0 ~,No
2004,UTTAR PRADESH,Sitapur,3,HARERAM FAUJI,IND,0,12th Pass,37,Not Available,Not Available,No
2004,UTTAR PRADESH,Sitapur,4,HARI PRAPANNACHARYA MISHRA,IND,0,Literate,61,"Rs 1,01,50,000 ~ 1 Crore+",Rs 0 ~,No
2004,UTTAR PRADESH,Sitapur,5,JADUNATH YADAV,IND,2,5th Pass,48,"Rs 7,60,000 ~ 7 Lacs+","Rs 11,000 ~ 11 Thou+",No
2004,UTTAR PRADESH,Sitapur,6,JANARDAN PRASAD MISHRA,BJP,0,Post Graduate,64,Not Available,Not Available,No
2004,UTTAR PRADESH,Sitapur,7,KAPIL KUMAR,IND,0,12th Pass,29,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,No
2004,UTTAR PRADESH,Sitapur,8,KUNJ BIHARI,IND,1,5th Pass,41,"Rs 1,45,000 ~ 1 Lacs+",Rs 0 ~,No
2004,UTTAR PRADESH,Sitapur,9,MUKHTAR ANEES,SP,0,Graduate,51,Not Available,Not Available,No
2004,UTTAR PRADESH,Sitapur,10,RAJA MOHD. AMIR MOHD. KHAN,INC,0,Post Graduate,60,"Rs 9,37,45,995 ~ 9 Crore+","Rs 6,46,367 ~ 6 Lacs+",No
2004,UTTAR PRADESH,Sitapur,12,SIYARAM,RJD,0,Not Given,0,Not Available,Not Available,No
2004,UTTAR PRADESH,Sitapur,13,SUNIT KUMAR,IND,7,Not Given,29,"Rs 1,01,000 ~ 1 Lacs+",Rs 0 ~,No
2004,UTTAR PRADESH,Sitapur,14,SURESH,SAP,0,Graduate Professional,40,"Rs 2,96,000 ~ 2 Lacs+","Rs 60,000 ~ 60 Thou+",No
2004,UTTAR PRADESH,Sitapur,15,VINOD KUMAR,MNVP,0,12th Pass,27,Not Available,Not Available,No
