Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2024,JAMMU AND KASHMIR,BARAMULLA,1,Abdul Rashid Sheikh,IND,3,Graduate,59,"Rs 1,56,37,424 ~ 1 Crore+","Rs 14,42,558 ~ 14 Lacs+",Yes,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7591
2024,JAMMU AND KASHMIR,BARAMULLA,2,Arun Kumar Raina,IND,0,12th Pass,50,"Rs 20,00,000 ~ 20 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7573
2024,JAMMU AND KASHMIR,BARAMULLA,3,Farooq Ahmad Bhat,National Youth Party,0,8th Pass,44,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7583
2024,JAMMU AND KASHMIR,BARAMULLA,4,Firdous Ahmad Bhat,IND,0,Post Graduate,37,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7575
2024,JAMMU AND KASHMIR,BARAMULLA,5,Hilal Ahmad Wagay,IND,0,5th Pass,35,"Rs 30,548 ~ 30 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7589
2024,JAMMU AND KASHMIR,BARAMULLA,6,Khursheed Ahmad Shah,Rashtriya Jankranti Party,0,8th Pass,44,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7585
2024,JAMMU AND KASHMIR,BARAMULLA,7,Mehraj Uddin Najar,IND,2,10th Pass,41,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7584
2024,JAMMU AND KASHMIR,BARAMULLA,8,Mir Mohammad Fayaz,Jammu & Kashmir Peoples Democratic Party,0,12th Pass,47,"Rs 86,78,920 ~ 86 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7138
2024,JAMMU AND KASHMIR,BARAMULLA,9,Mohammad Sultan Ganaie,IND,0,Post Graduate,57,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7579
2024,JAMMU AND KASHMIR,BARAMULLA,10,Mudasir Ahmad Tantary,IND,0,12th Pass,36,"Rs 7,00,000 ~ 7 Lacs+","Rs 56,983 ~ 56 Thou+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7592
2024,JAMMU AND KASHMIR,BARAMULLA,11,Munir Ahmad Khan,Jammu and Kashmir Nationalist Peoples Front,0,12th Pass,50,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7577
2024,JAMMU AND KASHMIR,BARAMULLA,12,Mushtaq Ahmad Mir,National Loktantrik Party,0,8th Pass,42,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7586
2024,JAMMU AND KASHMIR,BARAMULLA,13,Muzaffar Hussain Dar,IND,0,10th Pass,40,"Rs 5,17,00,000 ~ 5 Crore+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7590
2024,JAMMU AND KASHMIR,BARAMULLA,14,Nazir Ahmad Sofi,IND,0,10th Pass,38,"Rs 86,50,000 ~ 86 Lacs+","Rs 4,50,000 ~ 4 Lacs+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7587
2024,JAMMU AND KASHMIR,BARAMULLA,15,Omar Abdullah,Jammu & Kashmir National Conference,0,Graduate,53,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7139
2024,JAMMU AND KASHMIR,BARAMULLA,16,Peerzada Mudasir Rashid Shah,Jammu & Kashmir National Panthers Party (Bhim),0,Graduate,36,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7140
2024,JAMMU AND KASHMIR,BARAMULLA,17,Sajad Gani Lone,Jammu & Kashmir People Conference,0,Graduate,57,"Rs 20,60,66,730 ~ 20 Crore+","Rs 6,94,26,484 ~ 6 Crore+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7588
2024,JAMMU AND KASHMIR,BARAMULLA,18,Shabir Ahmad Dar,IND,0,Post Graduate,43,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7574
2024,JAMMU AND KASHMIR,BARAMULLA,19,Shadib Hanief Khan,IND,0,8th Pass,35,"Rs 2,96,000 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7578
2024,JAMMU AND KASHMIR,BARAMULLA,20,Shafeeqa Begum,IND,0,Illiterate,54,"Rs 40,70,000 ~ 40 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7581
2024,JAMMU AND KASHMIR,BARAMULLA,21,Suraiya Nissar,IND,0,Graduate,32,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7576
2024,JAMMU AND KASHMIR,BARAMULLA,22,Syed Ameer Suhail,IND,0,Post Graduate,33,"Rs 5,10,000 ~ 5 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=7580
