Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,MADHYA PRADESH,INDORE,18,Shankar Lalwani,BJP,2,Graduate Professional,57,Not Available,Not Available,Yes
2019,MADHYA PRADESH,INDORE,1,Ajmera S Praveen Kumar,IND,0,Post Graduate,56,"Rs 11,22,537 ~ 11 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,2,Bhavana Kishore Sangeliya,Janata Congress,0,10th Pass,32,"Rs 1,45,700 ~ 1 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,3,Deepchand Ahirwal,BSP,1,12th Pass,53,Not Available,Not Available,No
2019,MADHYA PRADESH,INDORE,4,Dheeraj Dubey Patrakar,Sapaks Party,0,Graduate,50,"Rs 1,80,11,827 ~ 1 Crore+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,5,Dr. Sandeep Vasantrao Kadwe,IND,0,Doctorate,51,"Rs 5,73,75,133 ~ 5 Crore+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,6,Haji Mustak Ansari,IND,1,5th Pass,62,Not Available,Not Available,No
2019,MADHYA PRADESH,INDORE,7,Iftikhar Ahmed Khan,Minorities Democratic Party,0,12th Pass,32,"Rs 1,16,740 ~ 1 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,8,Kamlesh Vaishnav,Hindusthan Nirman Dal,0,Post Graduate,37,"Rs 52,81,662 ~ 52 Lacs+","Rs 18,72,000 ~ 18 Lacs+",No
2019,MADHYA PRADESH,INDORE,9,Mahendra Tikliya,IND,0,8th Pass,31,Not Available,Not Available,No
2019,MADHYA PRADESH,INDORE,10,Pankaj Sanghvi,INC,4,Graduate,58,"Rs 25,18,92,330 ~ 25 Crore+","Rs 5,11,05,911 ~ 5 Crore+",No
2019,MADHYA PRADESH,INDORE,11,Parmanand Tolani,IND,0,5th Pass,59,"Rs 24,71,000 ~ 24 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,12,Prakash Verma,IND,0,8th Pass,43,Not Available,Not Available,No
2019,MADHYA PRADESH,INDORE,13,Rajendra Agrawal (Raju),Socialist Party (India),0,12th Pass,61,"Rs 36,30,000 ~ 36 Lacs+","Rs 5,00,000 ~ 5 Lacs+",No
2019,MADHYA PRADESH,INDORE,14,Rajkaran Yadav (Teemai),IND,0,8th Pass,46,"Rs 4,07,666 ~ 4 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,15,Ramesh Patil,IND,0,10th Pass,49,Not Available,Not Available,No
2019,MADHYA PRADESH,INDORE,16,Ranjeet Gohar,IND,0,12th Pass,40,"Rs 3,81,000 ~ 3 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,17,Shailendra Sharma,IND,0,Post Graduate,40,"Rs 9,43,999 ~ 9 Lacs+","Rs 18,00,000 ~ 18 Lacs+",No
2019,MADHYA PRADESH,INDORE,19,Shri Surendra,IND,0,10th Pass,39,"Rs 1,62,271 ~ 1 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,INDORE,20,Sri Imran Baksh,IND,0,12th Pass,34,"Rs 35,38,984 ~ 35 Lacs+",Rs 0 ~,No
