Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,ANDHRA PRADESH,Nalgonda,5,Gutha Sukender Reddy,INC,0,12th Pass,55,"Rs 1,60,40,830 ~ 1 Crore+","Rs 1,66,62,997 ~ 1 Crore+",Yes
2009,ANDHRA PRADESH,Nalgonda,1,A. Nageshwar Rao,PPOI,0,Not Given,59,"Rs 10,43,501 ~ 10 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Nalgonda,2,Boalla Karunakar,IND,0,Not Given,33,Nil,Rs 0 ~,No
2009,ANDHRA PRADESH,Nalgonda,3,Bollusani Krishnaiah,IND,0,10th Pass,45,Not Available,Not Available,No
2009,ANDHRA PRADESH,Nalgonda,4,Daida Lingaiah,IND,0,Not Given,51,"Rs 1,25,000 ~ 1 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Nalgonda,6,KV Srinivasa Charyulu,IND,0,Post Graduate,30,Not Available,Not Available,No
2009,ANDHRA PRADESH,Nalgonda,7,Marry Nehemiah,IND,0,12th Pass,55,"Rs 80,000 ~ 80 Thou+",Rs 0 ~,No
2009,ANDHRA PRADESH,Nalgonda,8,Md. Nazeemuddin,IND,0,Graduate,50,"Rs 4,76,517 ~ 4 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Nalgonda,9,Nazeeruddin,BSP,0,Graduate,50,Not Available,Not Available,No
2009,ANDHRA PRADESH,Nalgonda,10,P. KARUNA,PRAP,2,Graduate,52,"Rs 1,18,91,555 ~ 1 Crore+","Rs 42,71,877 ~ 42 Lacs+",No
2009,ANDHRA PRADESH,Nalgonda,11,Shaik Ahmed,IND,0,Not Given,57,Nil,Rs 0 ~,No
2009,ANDHRA PRADESH,Nalgonda,12,Suravaram Sudhakar Reddy,CPI,0,Graduate Professional,67,Not Available,Not Available,No
2009,ANDHRA PRADESH,Nalgonda,13,VEDIRE SREERAM,BJP,0,Post Graduate,39,"Rs 63,65,250 ~ 63 Lacs+","Rs 25,207 ~ 25 Thou+",No
2009,ANDHRA PRADESH,Nalgonda,14,Yalagandula Ramu,IND,0,10th Pass,41,Nil,Rs 0 ~,No
