Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,MAHARASHTRA,PALGHAR,6,Dr. Hemant Vishnu Savara,BJP,0,Graduate Professional,47,Not Available,Not Available,Yes
2024,MAHARASHTRA,PALGHAR,1,Amar Kisan Kavale,IND,1,10th Pass,35,"Rs 13,19,000 ~ 13 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,PALGHAR,2,Bharat Samji Vanga,BSP,0,12th Pass,29,"Rs 1,21,10,000 ~ 1 Crore+",Rs 0 ~,No
2024,MAHARASHTRA,PALGHAR,3,Bharti Bharat Kamdi,ShivSena (Uddhav Balasaheb Thackeray),0,12th Pass,50,Not Available,Not Available,No
2024,MAHARASHTRA,PALGHAR,4,Comrade Rahul Medha,Marxist Leninist Party of India (Red Flag),0,10th Pass,29,"Rs 2,64,145 ~ 2 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,PALGHAR,5,Dinkar Dattatraya Wadhan,IND,1,10th Pass,58,"Rs 1,87,85,639 ~ 1 Crore+","Rs 27,71,753 ~ 27 Lacs+",No
2024,MAHARASHTRA,PALGHAR,7,Meena Kishor Bhad,IND,0,Graduate,37,"Rs 4,50,806 ~ 4 Lacs+","Rs 50,000 ~ 50 Thou+",No
2024,MAHARASHTRA,PALGHAR,8,Mohan Baraku Guhe,Bharat Adivasi Party,0,Graduate Professional,52,"Rs 7,70,000 ~ 7 Lacs+","Rs 20,83,015 ~ 20 Lacs+",No
2024,MAHARASHTRA,PALGHAR,9,Rajesh Raghunath Patil,Bahujan Vikas Aaghadi,1,12th Pass,49,Not Available,Not Available,No
2024,MAHARASHTRA,PALGHAR,10,Vijaya Rajkumar Mhatre,Vanchit Bahujan Aaghadi,0,Post Graduate,43,"Rs 1,46,21,082 ~ 1 Crore+",Rs 0 ~,No
