Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2024,UTTAR PRADESH,HARDOI,5,Jai Prakash,BJP,0,Graduate,66,"Rs 30,39,74,608 ~ 30 Crore+","Rs 5,25,12,656 ~ 5 Crore+",Yes,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5076
2024,UTTAR PRADESH,HARDOI,1,Awadesh Kumar,IND,0,Post Graduate,51,"Rs 10,88,861 ~ 10 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5668
2024,UTTAR PRADESH,HARDOI,2,Bhimrao Ambedkar,BSP,0,Post Graduate,56,"Rs 1,03,82,000 ~ 1 Crore+","Rs 39,50,000 ~ 39 Lacs+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5312
2024,UTTAR PRADESH,HARDOI,3,Brahma Prasad,Lok Jan Sangharsh Party,1,Post Graduate,52,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5663
2024,UTTAR PRADESH,HARDOI,4,Indrapal Pasi,Justice Party,1,10th Pass,47,"Rs 3,81,000 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5666
2024,UTTAR PRADESH,HARDOI,6,Munna Lal,Naari Nar Rakshak Party,0,Graduate,75,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5664
2024,UTTAR PRADESH,HARDOI,7,Om Prakash,IND,0,10th Pass,58,"Rs 16,32,000 ~ 16 Lacs+","Rs 80,000 ~ 80 Thou+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5662
2024,UTTAR PRADESH,HARDOI,8,Pradeep Kumar,Bhartiya Krishak Dal,0,12th Pass,40,"Rs 11,01,000 ~ 11 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5670
2024,UTTAR PRADESH,HARDOI,9,Shiv Kumar,IND,0,Graduate,73,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5669
2024,UTTAR PRADESH,HARDOI,10,Shyam Kumar,Peoples Party of India (Democratic),0,Graduate,60,"Rs 2,36,52,000 ~ 2 Crore+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5667
2024,UTTAR PRADESH,HARDOI,11,Sunil Kumar Verma,IND,0,8th Pass,43,"Rs 13,40,000 ~ 13 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5665
2024,UTTAR PRADESH,HARDOI,12,Usha Verma,SP,2,Post Graduate,60,Not Available,Not Available,No,https://www.myneta.info/LokSabha2024/candidate.php?candidate_id=5313
