Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2009,UTTAR PRADESH,Shrawasti,10,VINAY KUMAR ALIAS VINNU,INC,4,Doctorate,45,"Rs 1,57,43,200 ~ 1 Crore+","Rs 5,89,157 ~ 5 Lacs+",Yes,https://www.myneta.info/ls2009/candidate.php?candidate_id=4042
2009,UTTAR PRADESH,Shrawasti,1,ARUN KUMAR,ANC,0,Post Graduate,39,"Rs 5,96,228 ~ 5 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4044
2009,UTTAR PRADESH,Shrawasti,2,KULDEEP,SBSP,1,Not Given,44,"Rs 7,29,000 ~ 7 Lacs+","Rs 2,00,000 ~ 2 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4045
2009,UTTAR PRADESH,Shrawasti,3,RAJESHWAR MISHRA,PECP,5,Graduate,28,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4046
2009,UTTAR PRADESH,Shrawasti,4,RAM ADHAR,RPI(A),0,12th Pass,62,"Rs 22,04,120 ~ 22 Lacs+","Rs 2,59,100 ~ 2 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4047
2009,UTTAR PRADESH,Shrawasti,5,RAM SUDHI,IND,0,10th Pass,38,"Rs 36,400 ~ 36 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4049
2009,UTTAR PRADESH,Shrawasti,6,RIZVAN ZAHEER,BSP,1,Graduate,46,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4040
2009,UTTAR PRADESH,Shrawasti,7,RUBAB SAIDA,SP,0,Post Graduate,58,"Rs 1,43,12,539 ~ 1 Crore+","Rs 11,11,376 ~ 11 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4041
2009,UTTAR PRADESH,Shrawasti,8,SATYA DEO SINGH,BJP,0,Post Graduate,63,"Rs 1,89,47,162 ~ 1 Crore+","Rs 4,78,984 ~ 4 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4043
2009,UTTAR PRADESH,Shrawasti,9,TEJ BAHADUR,IND,0,10th Pass,32,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4048
2009,UTTAR PRADESH,Shrawasti,11,VINOD KUMAR PANDEY,IND,0,12th Pass,29,"Rs 2,60,000 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=4050
