Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,BIHAR,UJIARPUR,13,Nityanand Rai,BJP,3,Graduate,53,"Rs 18,70,07,570 ~ 18 Crore+","Rs 3,57,561 ~ 3 Lacs+",Yes
2019,BIHAR,UJIARPUR,1,A M Izharul Haque,Sathi Aur Aapka Faisala Party,0,Post Graduate,43,"Rs 8,54,501 ~ 8 Lacs+",Rs 0 ~,No
2019,BIHAR,UJIARPUR,2,Ajay Kumar,CPI(M),3,Post Graduate,49,"Rs 94,81,398 ~ 94 Lacs+","Rs 50,000 ~ 50 Thou+",No
2019,BIHAR,UJIARPUR,3,Allamaa Shiblee Nomani Halami,IND,0,10th Pass,51,Not Available,Not Available,No
2019,BIHAR,UJIARPUR,4,Amrendra Kumar Yadav,Pragatishil Samajwadi Party (Lohia),1,Post Graduate,46,"Rs 32,56,028 ~ 32 Lacs+",Rs 0 ~,No
2019,BIHAR,UJIARPUR,5,Dr Ajay Singh Almust,Rashtriya Samta Party (Secular),0,Doctorate,64,"Rs 43,15,459 ~ 43 Lacs+","Rs 11,27,000 ~ 11 Lacs+",No
2019,BIHAR,UJIARPUR,6,Jay Narayan Sah,Bajjikanchal Vikas Party,0,Post Graduate,64,Not Available,Not Available,No
2019,BIHAR,UJIARPUR,7,Kumar Gaurav,Jai Prakash Janata Dal,0,Post Graduate,45,"Rs 8,05,50,000 ~ 8 Crore+","Rs 10,00,000 ~ 10 Lacs+",No
2019,BIHAR,UJIARPUR,8,Lalan Kumar Roy,Baliraja Party,0,8th Pass,25,"Rs 26,09,880 ~ 26 Lacs+","Rs 20,800 ~ 20 Thou+",No
2019,BIHAR,UJIARPUR,9,Mamta Kumari,IND,2,12th Pass,31,Not Available,Not Available,No
2019,BIHAR,UJIARPUR,10,Manoj Kumar,Janta Raj Vikas Party,0,Doctorate,37,"Rs 33,25,000 ~ 33 Lacs+","Rs 14,00,000 ~ 14 Lacs+",No
2019,BIHAR,UJIARPUR,11,Md. Anwar,IND,1,10th Pass,42,"Rs 29,38,263 ~ 29 Lacs+","Rs 5,13,600 ~ 5 Lacs+",No
2019,BIHAR,UJIARPUR,12,Navin Kumar,BSP,0,Post Graduate,41,Not Available,Not Available,No
2019,BIHAR,UJIARPUR,14,Pranav Kumar,IND,0,12th Pass,42,"Rs 86,65,713 ~ 86 Lacs+",Rs 0 ~,No
2019,BIHAR,UJIARPUR,15,Raj Kumar Chauhan,Bihar Lok Nirman Dal,0,10th Pass,57,Not Available,Not Available,No
2019,BIHAR,UJIARPUR,16,Ramashray Thakur,IND,0,Literate,63,"Rs 64,04,094 ~ 64 Lacs+",Rs 0 ~,No
2019,BIHAR,UJIARPUR,17,Sudhir Kumar Ray,IND,0,Graduate Professional,27,"Rs 68,76,444 ~ 68 Lacs+","Rs 13,56,760 ~ 13 Lacs+",No
2019,BIHAR,UJIARPUR,18,Upendra Kushwaha,Rashtriya Lok Samta Party,5,Post Graduate,56,Not Available,Not Available,No
