Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,6,MAHABAL MISHRA,INC,0,12th Pass,54,Not Available,Not Available,Yes,https://www.myneta.info/ls2009/candidate.php?candidate_id=7637
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,1,BAL KISHAN PAL,RLP,0,Others,45,"Rs 2,74,000 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7640
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,2,DEEPAK BHARDWAJ,BSP,1,Graduate,58,"Rs 6,03,83,47,375 ~ 603 Crore+","Rs 1,48,19,192 ~ 1 Crore+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7636
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,3,DINESH JAIN,IND,0,10th Pass,63,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7643
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,4,HAR GOBIND ARORA,IND,0,Graduate,37,"Rs 54,45,000 ~ 54 Lacs+","Rs 2,50,200 ~ 2 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7649
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,5,KRISHAN KUMAR SHARMA,BSKRP,0,8th Pass,65,"Rs 21,35,000 ~ 21 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7638
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,7,NIRMALA SHARMA,IND,6,Others,62,"Rs 33,90,353 ~ 33 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7644
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,8,POONAM KUMARI SRIVASTAVA,JBP,0,Graduate Professional,51,"Rs 25,65,025 ~ 25 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7639
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,9,Prof JAGDISH MUKHI,BJP,1,Doctorate,66,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7635
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,10,RAJESH SINHA,IND,0,12th Pass,34,"Rs 75,15,546 ~ 75 Lacs+","Rs 30,63,060 ~ 30 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7645
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,11,RAM KUMAR DABRIWAL,IND,0,12th Pass,49,"Rs 22,65,000 ~ 22 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7646
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,12,SHYAM SUNDER JAIN,SP,0,Not Given,39,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7641
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,13,SUDARSHAN SINGH,IND,4,12th Pass,32,"Rs 46,09,440 ~ 46 Lacs+","Rs 9,33,258 ~ 9 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7647
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,14,SUKHMENDER SINGH,RPI(A),0,Not Given,54,"Rs 20,000 ~ 20 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7642
2009,NATIONAL CAPITAL TERRITORY OF DELHI,West_Delhi,15,SUVASH KUMAR CHOUDHARY,IND,0,Graduate,35,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=7648
