Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,HARYANA,KARNAL,14,Sanjay Bhatia,BJP,0,Graduate,51,"Rs 22,56,739 ~ 22 Lacs+","Rs 5,00,000 ~ 5 Lacs+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12177
2019,HARYANA,KARNAL,1,Anil Kumar,Jai Jawan Jai Kisan Party,0,12th Pass,45,"Rs 3,74,500 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13238
2019,HARYANA,KARNAL,2,Ankur,Aapki Apni Party (Peoples),0,12th Pass,29,"Rs 16,33,000 ~ 16 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13237
2019,HARYANA,KARNAL,3,Dharmvir Padha,INLD,0,12th Pass,56,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13236
2019,HARYANA,KARNAL,4,Dinesh Sharma,SHS,3,12th Pass,28,"Rs 6,09,052 ~ 6 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12509
2019,HARYANA,KARNAL,5,Ishwar Chand Salwan,Aadarsh Janata Sewa Party,0,Graduate,69,"Rs 1,56,03,325 ~ 1 Crore+","Rs 28,566 ~ 28 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12174
2019,HARYANA,KARNAL,6,Ishwar Singh,Rashtriya Lokswaraj Party,0,Illiterate,58,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12508
2019,HARYANA,KARNAL,7,Jagdish,IND,0,Illiterate,66,"Rs 46,90,000 ~ 46 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13239
2019,HARYANA,KARNAL,8,Kitab Singh,Peoples Party of India (Democratic),0,5th Pass,61,"Rs 42,68,000 ~ 42 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12176
2019,HARYANA,KARNAL,9,Krishan Kumar Aggarwal,AAP,0,Graduate Professional,41,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12506
2019,HARYANA,KARNAL,10,Kuldip Sharma,INC,0,Graduate Professional,62,"Rs 11,33,55,363 ~ 11 Crore+","Rs 10,11,148 ~ 10 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13235
2019,HARYANA,KARNAL,11,Naresh Kumar,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,39,"Rs 2,00,000 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12507
2019,HARYANA,KARNAL,12,Pankaj,BSP,0,10th Pass,30,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12175
2019,HARYANA,KARNAL,13,Parmod Kumar Sharma,IND,0,Graduate Professional,54,"Rs 95,78,661 ~ 95 Lacs+","Rs 14,05,603 ~ 14 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12510
2019,HARYANA,KARNAL,15,Tilak Raj,Rashtriya Garib Dal,1,Post Graduate,60,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13240
2019,HARYANA,KARNAL,16,Vicky Chinalya,Samajik Nyaya Party,0,Others,27,"Rs 35,500 ~ 35 Thou+","Rs 20,000 ~ 20 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13241
