sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,C. Manpon Konyak,ABOI (ST),IND,0,Post Graduate,1426429,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6764,main_election
2,G Ikuto Zhimomi,AGHUNATO (ST),NDPP,1,Graduate,111501829,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6766,main_election
3,Kazheto,AKULUTO (ST),BJP,0,Illiterate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6767,main_election
4,Temjen Imna Along,ALONGTAKI (ST),BJP,0,12th Pass,100603879,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6776,main_election
5,Tongpang Ozukum,ANGETYONGPANG (ST),NDPP,0,Graduate,24218354,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6771,main_election
6,Sharingain Longkumer,AONGLENDEN,NDPP,0,Graduate Professional,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6772,main_election
7,Nuklutoshi,ARKAKONG (ST),NPP,0,Graduate,10261895,1021438,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6854,main_election
8,Picto,ATOIZU (ST),NCP,0,Others,48866048,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6848,main_election
9,Achumbemo Kikon,BHANDARI (ST),NPF,0,Graduate Professional,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6775,main_election
10,Kudecho Khamo,CHAZOUBA (ST),NDPP,0,Post Graduate,18373854,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6779,main_election
11,K. G Kenye,CHIZAMI (ST),NDPP,0,12th Pass,40007138,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6783,main_election
12,H. Tovihoto Ayemi,DIMAPUR-I,BJP,0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6785,main_election
13,Moatoshi Longkumer,DIMAPUR-II (ST),NDPP,0,Post Graduate,60882047,1981386,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6789,main_election
14,Hekani Jakhalu,DIMAPUR-III (ST),NDPP,0,Post Graduate,55878769,4195437,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6884,main_election
15,N. Jacob Zhimomi,GHASPANI-I (ST),BJP,0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6757,main_election
16,Zhaleo Rio,GHASPANI-II (ST),NDPP,0,Graduate,92547034,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6794,main_election
17,T N Mannen,IMPUR (ST),NDPP,0,Post Graduate,154202035,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6795,main_election
18,Temjenmenba,JANGPETKONG (ST),NDPP,0,Post Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6796,main_election
19,Dr Tseilhoutuo Rhutso (Dr Ato),KOHIMA TOWN (ST),NPP,0,Post Graduate,221733638,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6798,main_election
20,Imkong L. Imchen,KORIDANG (ST),BJP,0,Post Graduate,24661228,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6890,main_election
21,Sethronkyu,LONGKHIM CHARE (ST),BJP,0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6843,main_election
22,A Pongshi Phom,LONGLENG (ST),NCP,0,Others,61699948,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6895,main_election
23,Z.Nyusietho Nyuthe,MELURI (ST),NDPP,0,Post Graduate,13154458,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6864,main_election
24,A Nyamnyei Konyak,MOKA (ST),NPP,0,8th Pass,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6896,main_election
25,Metsubo Jamir,MOKOKCHUNG TOWN,NDPP,0,Graduate,83462569,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6866,main_election
26,Y Mankhao Konyak,MON TOWN (ST),NCP,0,Graduate,1363672,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6838,main_election
27,Imkongmar,MONGOYA,NDPP,0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6869,main_election
28,Puthai Longon,NOKLAK (ST),NCP,0,Graduate,46590000,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6901,main_election
29,Y. Lima Onen Chang,NOKSEN (ST),Republican Party of India (Athawale),0,Graduate,736000,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6903,main_election
30,Dr.Kekhrielhoulie Yhome,NORTHERN ANGAMI-I (ST),NDPP,0,Doctorate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6904,main_election
31,Neiphiu Rio,NORTHERN ANGAMI-II (ST),NDPP,0,Graduate,469507855,869215,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6907,main_election
32,Taditui Rangkau Zeliang,PEREN (ST),NDPP,0,12th Pass,71252021,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6910,main_election
33,Dr.Neisatuo Mero,PFUTSERO (ST),IND,0,Graduate Professional,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6760,main_election
34,Kuzholuzo Nienu,PHEK (ST),NPF,0,12th Pass,75849260,3000000,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6872,main_election
35,K Konngam Konyak,PHOMCHING (ST),BJP,0,8th Pass,117392242,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6847,main_election
36,Dr Sukhato A Sema,PUGHOBOTO (ST),Lok Janshakti Party(Ram Vilas),0,Post Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6875,main_election
37,S. Kiusumew Yimchunger,PUNGRO KIPHIRE (ST),NDPP,0,8th Pass,4942408,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6876,main_election
38,Mhathung Yanthan,SANIS (ST),NDPP,0,Post Graduate,83998825,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6916,main_election
39,G. Kaito Aye,SATAKHA (ST),NDPP,0,8th Pass,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6918,main_election
40,C. Kipili Sangtam,SEYOCHUNG SITIMI (ST),NPP,0,8th Pass,9261466,832187,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6828,main_election
41,S Keoshu Yimchunger,SHAMATOR CHESSORE (ST),NDPP,0,12th Pass,51043824,588377,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6922,main_election
42,Kevipodi Sophie,SOUTHERN ANGAMI-I (ST),IND,0,Post Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6924,main_election
43,Kropol Vitsu,SOUTHERN ANGAMI-II (ST),BJP,0,Graduate Professional,33531621,3524850,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6927,main_election
44,S. Toiho Yeptho,SURUHUTO (ST),NCP,0,Graduate,71286602,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6929,main_election
45,B. Bangtick Phom,TAMLU (ST),IND,0,10th Pass,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6930,main_election
46,Noke Wangnao,TAPI (ST),NDPP,0,10th Pass,54419906,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6936,main_election
47,C.L John,TEHOK (ST),NDPP,0,8th Pass,53509368,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6834,main_election
48,Namri Nchang,TENNING (ST),NCP,0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6938,main_election
49,Benei M Lamthiu,THONOKNYU (ST),NPP,0,Graduate,21188199,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6944,main_election
50,P. Paiwang Konyak,TIZIT (ST),BJP,0,Graduate,6784053,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6947,main_election
51,Naiba Konyak,TOBU (ST),Lok Janshakti Party(Ram Vilas),0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6949,main_election
52,Jwenga Seb,TSEMINYU (ST),JD(U),0,Graduate Professional,78535343,1988958,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6825,main_election
53,P. Bashangmongba Chang,TUENSANG SADAR-I (ST),BJP,0,12th Pass,23987831,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6820,main_election
54,Imtichoba,TUENSANG SADAR-II (ST),Republican Party of India (Athawale),0,Graduate,,,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6817,main_election
55,A. Pangjung Jamir,TULI (ST),BJP,1,Graduate,41357965,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6812,main_election
56,Yanthungo Patton,TYUI (ST),BJP,0,12th Pass,28524955,0,https://www.myneta.info/Nagaland2023/candidate.php?candidate_id=6810,main_election
