sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Abdul Hai Nagori,ABHAYAPURI NORTH,INC,0,Graduate Professional,21936591,25989,https://www.myneta.info/assam2016/candidate.php?candidate_id=844,main_election
2,Ananta Kumar Malo,ABHAYAPURI SOUTH (SC),AIUDF,1,10th Pass,2165000,0,https://www.myneta.info/assam2016/candidate.php?candidate_id=676,main_election
3,Nizam Uddin Choudhury,ALGAPUR,AIUDF,0,8th Pass,,,https://www.myneta.info/assam2016/candidate.php?candidate_id=108,main_election
4,Prodip Hazarika,AMGURI,Asom Gana Parishad,0,Post Graduate,8761103,0,https://www.myneta.info/assam2016/candidate.php?candidate_id=151,main_election
5,Sherman Ali Ahmed,BAGHBAR,INC,0,Graduate,36505342,2280500,https://www.myneta.info/assam2016/candidate.php?candidate_id=908,main_election
6,Mansing Rongpi,BAITHALANGSO (ST),INC,0,Graduate Professional,,,https://www.myneta.info/assam2016/candidate.php?candidate_id=563,main_election
7,Maneswar Brahma,BARAMA (ST),Bodoland Peoples Front,0,Graduate,14733227,2308498,https://www.myneta.info/assam2016/candidate.php?candidate_id=590,main_election
8,Ganesh Kumar Limbu,BARCHALLA,BJP,0,Post Graduate,8574684,550764,https://www.myneta.info/assam2016/candidate.php?candidate_id=364,main_election
9,Prafulla Kumar Mahanta,BARHAMPUR,Asom Gana Parishad,0,Graduate Professional,,,https://www.myneta.info/assam2016/candidate.php?candidate_id=592,main_election
10,Narayan Deka,BARKHETRY,BJP,1,12th Pass,79170021,46927948,https://www.myneta.info/assam2016/candidate.php?candidate_id=727,main_election
11,Kishor Nath,BARKHOLA,BJP,0,10th Pass,24136495,4462532,https://www.myneta.info/assam2016/candidate.php?candidate_id=63,main_election
12,Gunindra Nath Das,BARPETA,Asom Gana Parishad,0,Graduate,,,https://www.myneta.info/assam2016/candidate.php?candidate_id=688,main_election
13,Angoorlata Deka,BATADROBA,BJP,0,Graduate,9625988,460996,https://www.myneta.info/assam2016/candidate.php?candidate_id=752,main_election
