Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,JHARKHAND,GODDA,14,Nishikant Dubey,BJP,8,Doctorate,52,"Rs 74,69,74,208 ~ 74 Crore+","Rs 8,28,00,000 ~ 8 Crore+",Yes
2024,JHARKHAND,GODDA,1,Anup Kumar,"Proutist Bloc, India",0,Post Graduate,36,"Rs 19,13,136 ~ 19 Lacs+","Rs 53,000 ~ 53 Thou+",No
2024,JHARKHAND,GODDA,2,Arun Kumar,Nyaydharmsabha,0,Graduate Professional,32,"Rs 19,800 ~ 19 Thou+",Rs 0 ~,No
2024,JHARKHAND,GODDA,3,Arun Marik,IND,0,10th Pass,51,Not Available,Not Available,No
2024,JHARKHAND,GODDA,4,Avisek Anand Jha,IND,4,12th Pass,40,"Rs 82,35,10,522 ~ 82 Crore+","Rs 76,57,000 ~ 76 Lacs+",No
2024,JHARKHAND,GODDA,5,Bajrangi Mahtha,BSP,3,Graduate,39,"Rs 34,95,000 ~ 34 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GODDA,6,Brajkishore Pandit,Akhil Bhartiya Manavadhikar Vichar Manch Party,0,Post Graduate,53,Not Available,Not Available,No
2024,JHARKHAND,GODDA,7,Dr. K. Rangaiah,IND,0,Post Graduate,87,"Rs 10,00,000 ~ 10 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GODDA,8,Gyaneshwar Jha,Jagrook Janta Party,0,Post Graduate,61,"Rs 2,10,41,149 ~ 2 Crore+","Rs 20,362 ~ 20 Thou+",No
2024,JHARKHAND,GODDA,9,Kalipada Murmu,SUCI(C),0,12th Pass,55,Not Available,Not Available,No
2024,JHARKHAND,GODDA,10,Ketan Kumar,Right to Recall Party,0,Graduate,25,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,No
2024,JHARKHAND,GODDA,11,Kumari Dileshwari,Ambedkarite Party of India,0,12th Pass,45,"Rs 46,03,630 ~ 46 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GODDA,12,Mukesh Kumar Jha,IND,0,10th Pass,40,Not Available,Not Available,No
2024,JHARKHAND,GODDA,13,Nilesh Kumar Gupta,IND,0,12th Pass,46,"Rs 8,07,672 ~ 8 Lacs+","Rs 6,55,669 ~ 6 Lacs+",No
2024,JHARKHAND,GODDA,15,Pradeep Yadav,INC,5,Graduate,58,Not Available,Not Available,No
2024,JHARKHAND,GODDA,16,Rameshwar Mandal,Peoples Party of India (Democratic),1,Graduate,67,"Rs 73,04,800 ~ 73 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GODDA,17,Suraj Kumar Aman,Bhagidari Party(P),0,Graduate Professional,41,"Rs 41,60,000 ~ 41 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GODDA,18,Tiplal Sah,Lokhit Adhikar Party,1,12th Pass,33,Not Available,Not Available,No
2024,JHARKHAND,GODDA,19,Uday Shankar Khaware,IND,0,Post Graduate,44,"Rs 66,91,300 ~ 66 Lacs+","Rs 28,90,500 ~ 28 Lacs+",No
