Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,WEST BENGAL,BANGAON,6,Shantanu Thakur,BJP,8,Graduate,37,Not Available,Not Available,Yes
2019,WEST BENGAL,BANGAON,1,Alakesh Das,CPI(M),1,Graduate Professional,55,"Rs 55,56,977 ~ 55 Lacs+","Rs 5,24,879 ~ 5 Lacs+",No
2019,WEST BENGAL,BANGAON,2,Animesh Chandra Halder,IND,0,12th Pass,40,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,No
2019,WEST BENGAL,BANGAON,3,Chandan Mallick,BSP,0,Graduate,48,Not Available,Not Available,No
2019,WEST BENGAL,BANGAON,4,Mamata Thakur,AITC,4,5th Pass,51,"Rs 2,20,42,316 ~ 2 Crore+",Rs 0 ~,No
2019,WEST BENGAL,BANGAON,5,Samaresh Biswas,Party for Democratic Socialism,0,10th Pass,53,"Rs 42,61,832 ~ 42 Lacs+","Rs 38,700 ~ 38 Thou+",No
2019,WEST BENGAL,BANGAON,7,Sourav Prosad,INC,3,Post Graduate,28,"Rs 30,26,068 ~ 30 Lacs+","Rs 39,999 ~ 39 Thou+",No
2019,WEST BENGAL,BANGAON,8,Subrata Biswas,Bahujan Mukti Party,0,Graduate,45,"Rs 19,66,504 ~ 19 Lacs+",Rs 0 ~,No
2019,WEST BENGAL,BANGAON,9,Swapan Kumar Roy,IND,0,Post Graduate,49,Not Available,Not Available,No
2019,WEST BENGAL,BANGAON,10,Swapan Mondal,SUCI(C),0,Graduate,48,"Rs 19,760 ~ 19 Thou+",Rs 0 ~,No
