sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Swarup Kumar Das,BALASORE : BYE ELECTION ON 03-11-2020,BJD,0,Graduate,130707639,4797532,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5867,bye_election
2,Rita Sahu,BIJEPUR : BYE ELECTION ON 21-10-2019,BJD,0,10th Pass,9606348,0,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5859,bye_election
3,Alaka Mohanty,BRAJARAJNAGAR : BYE ELECTION ON 31-05-2022,BJD,0,Graduate,,,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5915,bye_election
4,Suryabanshi Suraj,DHAMNAGAR : BYE ELECTION ON 03-11-2022,BJP,0,Graduate Professional,4580000,1738399,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5916,bye_election
5,Dipali Das,JHARSUGUDA : BYE ELECTION ON 10-05-2023,BJD,0,Post Graduate,401728279,198906123,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5933,bye_election
6,Barsha Singh Bariha,PADAMPUR : BYE ELECTION ON 5-12-2022,BJD,0,Graduate Professional,,,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5922,bye_election
7,Rudra Pratap Maharathy,PIPILI : BYE ELECTION ON 30-9-2021,BJD,0,Post Graduate,52671997,1350014,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5885,bye_election
8,Bijaya Shankar Das,TIRTOL : BYE ELECTION ON 03-11-2020,BJD,0,Graduate Professional,15376253,2617537,https://www.myneta.info/odisha2019/candidate.php?candidate_id=5871,bye_election
